# Field minima and maxima
# Time        	field         	min           	location(min) 	max           	location(max) 
0.0374799     	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.0374799     	p             	-1.464958e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.608085e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.0374799     	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.018818e-01	(-5.636790e-04 8.259355e-04 5.000000e-04)
0.0376374     	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.919004e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0376374     	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.919437e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0376374     	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.263094e-10	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0376374     	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.450264e-02	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0376374     	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.388146e-13	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0376374     	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	5.191622e+00	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0376374     	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.0376374     	p             	-1.463806e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.607848e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.0376374     	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.018818e-01	(-5.636790e-04 8.259355e-04 5.000000e-04)
0.0377949     	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.918573e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0377949     	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.919004e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0377949     	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.262600e-10	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0377949     	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.450044e-02	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0377949     	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.387077e-13	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0377949     	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	5.189297e+00	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0377949     	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.0377949     	p             	-1.462647e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.607607e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.0377949     	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.018818e-01	(-5.636790e-04 8.259355e-04 5.000000e-04)
0.0379524     	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.918144e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0379524     	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.918573e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0379524     	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.262099e-10	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0379524     	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.449822e-02	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0379524     	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.386005e-13	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0379524     	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	5.186968e+00	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0379524     	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.0379524     	p             	-1.461506e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.607367e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.0379524     	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.018818e-01	(-5.636790e-04 8.259355e-04 5.000000e-04)
0.0381099     	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.917716e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0381099     	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.918144e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0381099     	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.261599e-10	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0381099     	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.449600e-02	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0381099     	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.384940e-13	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0381099     	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	5.184652e+00	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0381099     	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.0381099     	p             	-1.460361e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.607127e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.0381099     	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.018818e-01	(-5.636790e-04 8.259355e-04 5.000000e-04)
0.0382674     	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.917291e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0382674     	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.917716e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0382674     	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.261099e-10	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0382674     	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.449377e-02	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0382674     	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.383875e-13	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0382674     	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	5.182338e+00	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0382674     	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.0382674     	p             	-1.459231e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.606886e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.0382674     	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.018818e-01	(-5.636790e-04 8.259355e-04 5.000000e-04)
0.0384249     	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.916867e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0384249     	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.917291e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0384249     	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.260598e-10	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0384249     	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.449155e-02	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0384249     	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.382816e-13	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0384249     	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	5.180035e+00	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0384249     	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.0384249     	p             	-1.458101e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.606645e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.0384249     	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.018818e-01	(-5.636790e-04 8.259355e-04 5.000000e-04)
0.0385824     	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.916446e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0385824     	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.916867e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0385824     	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.260098e-10	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0385824     	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.448932e-02	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0385824     	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.381758e-13	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0385824     	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	5.177735e+00	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0385824     	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.0385824     	p             	-1.456982e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.606404e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.0385824     	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.018818e-01	(-5.636790e-04 8.259355e-04 5.000000e-04)
0.0387399     	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.916026e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0387399     	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.916446e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0387399     	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.259598e-10	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0387399     	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.448710e-02	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0387399     	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.380705e-13	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0387399     	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	5.175445e+00	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0387399     	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.0387399     	p             	-1.455865e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.606164e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.0387399     	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.018818e-01	(-5.636790e-04 8.259355e-04 5.000000e-04)
0.0388974     	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.915607e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0388974     	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.916026e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0388974     	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.259099e-10	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0388974     	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.448488e-02	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0388974     	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.379653e-13	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0388974     	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	5.173160e+00	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0388974     	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.0388974     	p             	-1.454756e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.605924e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.0388974     	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.018818e-01	(-5.636790e-04 8.259355e-04 5.000000e-04)
0.0390549     	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.915191e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0390549     	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.915607e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0390549     	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.258601e-10	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0390549     	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.448267e-02	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0390549     	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.378606e-13	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0390549     	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	5.170883e+00	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0390549     	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.0390549     	p             	-1.453651e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.605684e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.0390549     	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.018818e-01	(-5.636790e-04 8.259355e-04 5.000000e-04)
0.0392125     	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.914776e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0392125     	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.915191e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0392125     	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.258103e-10	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0392125     	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.448046e-02	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0392125     	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.377562e-13	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0392125     	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	5.168613e+00	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0392125     	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.0392125     	p             	-1.452555e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.605444e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.0392125     	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.018818e-01	(-5.636790e-04 8.259355e-04 5.000000e-04)
0.03937       	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.914363e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.03937       	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.914776e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.03937       	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.257605e-10	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.03937       	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.447825e-02	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.03937       	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.376522e-13	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.03937       	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	5.166352e+00	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.03937       	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.03937       	p             	-1.451461e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.605206e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.03937       	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.018818e-01	(-5.636790e-04 8.259355e-04 5.000000e-04)
0.0395275     	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.913952e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0395275     	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.914363e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0395275     	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.257112e-10	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0395275     	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.447605e-02	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0395275     	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.375484e-13	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0395275     	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	5.164096e+00	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0395275     	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.0395275     	p             	-1.450374e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.604967e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.0395275     	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.018818e-01	(-5.636790e-04 8.259355e-04 5.000000e-04)
0.039685      	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.913542e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.039685      	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.913952e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.039685      	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.256618e-10	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.039685      	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.447386e-02	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.039685      	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.374451e-13	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.039685      	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	5.161849e+00	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.039685      	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.039685      	p             	-1.449293e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.604729e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.039685      	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.018818e-01	(-5.636790e-04 8.259355e-04 5.000000e-04)
0.0398425     	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.913134e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0398425     	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.913542e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0398425     	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.256124e-10	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0398425     	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.447166e-02	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0398425     	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.373421e-13	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0398425     	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	5.159610e+00	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0398425     	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.0398425     	p             	-1.448218e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.604492e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.0398425     	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.018818e-01	(-5.636790e-04 8.259355e-04 5.000000e-04)
0.04          	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.912728e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.04          	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.913134e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.04          	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.255633e-10	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.04          	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.446948e-02	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.04          	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.372394e-13	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.04          	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	5.157378e+00	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.04          	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.04          	p             	-1.447147e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.604256e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.04          	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.018818e-01	(-5.636790e-04 8.259355e-04 5.000000e-04)
0.0401587     	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.912321e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0401587     	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.912728e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0401587     	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.255143e-10	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0401587     	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.446730e-02	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0401587     	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.371371e-13	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0401587     	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	5.155154e+00	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0401587     	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.0401587     	p             	-1.446108e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.603861e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.0401587     	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.990015e-01	(-5.797865e-04 8.147090e-04 5.000000e-04)
0.0403175     	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.911925e-01	(3.527250e-04 2.377882e-03 5.000000e-04)
0.0403175     	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.912321e-01	(3.993443e-04 2.370496e-03 5.000000e-04)
0.0403175     	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.254342e-10	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0403175     	mag(forceCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.446374e-02	(-9.999035e-04 9.816850e-06 5.000000e-04)
0.0403175     	mag(moment)   	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	2.370382e-13	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0403175     	mag(momentCoeff)	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	5.153004e+00	(-4.451995e-04 8.953775e-04 5.000000e-04)
0.0403175     	nu            	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)	1.500000e-05	(7.202230e-04 7.345054e-04 5.000000e-04)
0.0403175     	p             	-1.445035e-02	(1.509412e-04 1.017564e-03 5.000000e-04)	1.603655e-02	(-1.028647e-03 -1.009888e-05 5.000000e-04)
0.0403175     	yPlus         	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	1.990015e-01	(-5.797865e-04 8.147090e-04 5.000000e-04)
0.0404762     	mag(U)        	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.911534e-01	(3.527250e-04 2.377882e-03 5.000000e-04)
0.0404762     	mag(U_0)      	0.000000e+00	(7.000970e-04 7.139805e-04 5.000000e-04)	1.911925e-01	(3.527250e-04 2.377882e-03 5.000000e-04)
0.0404762     	mag(force)    	0.000000e+00	(7.202230e-04 7.345054e-04 5.000000e-04)	3.253912e-10	(-9.999035e-04 9.816850e-06 5.000000e-04)
