# Field minima and maxima
# Time        	field         	min           	location(min) 	max           	location(max) 
0.000579275   	p             	-1.353242e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.580942e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.000579275   	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.970105e-01	(-5.797865e-05 8.147090e-05 5.000000e-05)
0.000580899   	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.875411e+00	(3.059708e-05 2.384351e-04 5.000000e-05)
0.000580899   	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.875679e+00	(3.059708e-05 2.384351e-04 5.000000e-05)
0.000580899   	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.207099e-10	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000580899   	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.425377e-02	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000580899   	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.278510e-14	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.000580899   	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.571387e+01	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.000580899   	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.000580899   	p             	-1.352602e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.580778e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.000580899   	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.970105e-01	(-5.797865e-05 8.147090e-05 5.000000e-05)
0.000582524   	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.875143e+00	(3.059708e-05 2.384351e-04 5.000000e-05)
0.000582524   	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.875411e+00	(3.059708e-05 2.384351e-04 5.000000e-05)
0.000582524   	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.206761e-10	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000582524   	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.425227e-02	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000582524   	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.277864e-14	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.000582524   	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.570941e+01	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.000582524   	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.000582524   	p             	-1.351965e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.580614e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.000582524   	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.970105e-01	(-5.797865e-05 8.147090e-05 5.000000e-05)
0.000584155   	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.874875e+00	(3.059708e-05 2.384351e-04 5.000000e-05)
0.000584155   	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.875143e+00	(3.059708e-05 2.384351e-04 5.000000e-05)
0.000584155   	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.206424e-10	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000584155   	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.425077e-02	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000584155   	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.277220e-14	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.000584155   	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.570497e+01	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.000584155   	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.000584155   	p             	-1.351337e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.580401e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.000584155   	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.970105e-01	(-5.797865e-05 8.147090e-05 5.000000e-05)
0.000585785   	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.874608e+00	(3.059708e-05 2.384351e-04 5.000000e-05)
0.000585785   	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.874875e+00	(3.059708e-05 2.384351e-04 5.000000e-05)
0.000585785   	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.205990e-10	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000585785   	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.424885e-02	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000585785   	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.276587e-14	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.000585785   	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.570060e+01	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.000585785   	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.000585785   	p             	-1.350701e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.580246e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.000585785   	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.970105e-01	(-5.797865e-05 8.147090e-05 5.000000e-05)
0.000587416   	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.874342e+00	(3.059708e-05 2.384351e-04 5.000000e-05)
0.000587416   	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.874608e+00	(3.059708e-05 2.384351e-04 5.000000e-05)
0.000587416   	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.205670e-10	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000587416   	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.424742e-02	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000587416   	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.275945e-14	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.000587416   	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.569617e+01	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.000587416   	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.000587416   	p             	-1.350071e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.580083e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.000587416   	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.970105e-01	(-5.797865e-05 8.147090e-05 5.000000e-05)
0.000589047   	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.874077e+00	(3.059708e-05 2.384351e-04 5.000000e-05)
0.000589047   	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.874342e+00	(3.059708e-05 2.384351e-04 5.000000e-05)
0.000589047   	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.205333e-10	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000589047   	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.424592e-02	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000589047   	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.275307e-14	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.000589047   	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.569177e+01	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.000589047   	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.000589047   	p             	-1.349442e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.579921e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.000589047   	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.970105e-01	(-5.797865e-05 8.147090e-05 5.000000e-05)
0.000590678   	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.873812e+00	(3.059708e-05 2.384351e-04 5.000000e-05)
0.000590678   	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.874077e+00	(3.059708e-05 2.384351e-04 5.000000e-05)
0.000590678   	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.204999e-10	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000590678   	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.424444e-02	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000590678   	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.274671e-14	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.000590678   	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.568739e+01	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.000590678   	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.000590678   	p             	-1.348816e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.579759e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.000590678   	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.970105e-01	(-5.797865e-05 8.147090e-05 5.000000e-05)
0.000592308   	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.873562e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.000592308   	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.873812e+00	(3.059708e-05 2.384351e-04 5.000000e-05)
0.000592308   	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.204666e-10	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000592308   	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.424296e-02	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000592308   	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.274038e-14	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.000592308   	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.568302e+01	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.000592308   	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.000592308   	p             	-1.348192e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.579598e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.000592308   	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.970105e-01	(-5.797865e-05 8.147090e-05 5.000000e-05)
0.000593939   	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.873317e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.000593939   	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.873562e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.000593939   	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.204334e-10	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000593939   	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.424149e-02	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000593939   	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.273407e-14	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.000593939   	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.567867e+01	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.000593939   	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.000593939   	p             	-1.347571e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.579438e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.000593939   	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.970105e-01	(-5.797865e-05 8.147090e-05 5.000000e-05)
0.00059557    	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.873072e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.00059557    	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.873317e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.00059557    	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.204003e-10	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.00059557    	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.424001e-02	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.00059557    	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.272779e-14	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.00059557    	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.567434e+01	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.00059557    	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.00059557    	p             	-1.346953e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.579278e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.00059557    	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.970105e-01	(-5.797865e-05 8.147090e-05 5.000000e-05)
0.000597201   	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.872828e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.000597201   	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.873072e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.000597201   	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.203673e-10	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000597201   	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.423855e-02	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000597201   	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.272153e-14	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.000597201   	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.567002e+01	(-4.626935e-05 8.864640e-05 5.000000e-05)
0.000597201   	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.000597201   	p             	-1.346337e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.579118e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.000597201   	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.970105e-01	(-5.797865e-05 8.147090e-05 5.000000e-05)
0.000598832   	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.872584e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.000598832   	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.872828e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.000598832   	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.203344e-10	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000598832   	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.423708e-02	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000598832   	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.271540e-14	(-4.800090e-05 8.772085e-05 5.000000e-05)
0.000598832   	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.566579e+01	(-4.800090e-05 8.772085e-05 5.000000e-05)
0.000598832   	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.000598832   	p             	-1.345724e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.578959e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.000598832   	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.970105e-01	(-5.797865e-05 8.147090e-05 5.000000e-05)
0.000600462   	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.872341e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.000600462   	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.872584e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.000600462   	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.203016e-10	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000600462   	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.423562e-02	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000600462   	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.270931e-14	(-4.800090e-05 8.772085e-05 5.000000e-05)
0.000600462   	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.566160e+01	(-4.800090e-05 8.772085e-05 5.000000e-05)
0.000600462   	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.000600462   	p             	-1.345113e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.578800e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.000600462   	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.970105e-01	(-5.797865e-05 8.147090e-05 5.000000e-05)
0.000602093   	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.872099e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.000602093   	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.872341e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.000602093   	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.202688e-10	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000602093   	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.423417e-02	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000602093   	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.270325e-14	(-4.800090e-05 8.772085e-05 5.000000e-05)
0.000602093   	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.565741e+01	(-4.800090e-05 8.772085e-05 5.000000e-05)
0.000602093   	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.000602093   	p             	-1.344504e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.578641e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.000602093   	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.970105e-01	(-5.797865e-05 8.147090e-05 5.000000e-05)
0.000603724   	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.871857e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.000603724   	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.872099e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.000603724   	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.202362e-10	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000603724   	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.423272e-02	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000603724   	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.269721e-14	(-4.800090e-05 8.772085e-05 5.000000e-05)
0.000603724   	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.565325e+01	(-4.800090e-05 8.772085e-05 5.000000e-05)
0.000603724   	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.000603724   	p             	-1.343899e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.578484e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.000603724   	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.970105e-01	(-5.797865e-05 8.147090e-05 5.000000e-05)
0.000605355   	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.871616e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.000605355   	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.871857e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.000605355   	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.202036e-10	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000605355   	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.423127e-02	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000605355   	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.269119e-14	(-4.800090e-05 8.772085e-05 5.000000e-05)
0.000605355   	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.564909e+01	(-4.800090e-05 8.772085e-05 5.000000e-05)
0.000605355   	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.000605355   	p             	-1.343295e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.578326e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.000605355   	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.970105e-01	(-5.797865e-05 8.147090e-05 5.000000e-05)
0.000606985   	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.871376e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.000606985   	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.871616e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.000606985   	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.201712e-10	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000606985   	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.422983e-02	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000606985   	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.268519e-14	(-4.800090e-05 8.772085e-05 5.000000e-05)
0.000606985   	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.564496e+01	(-4.800090e-05 8.772085e-05 5.000000e-05)
0.000606985   	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.000606985   	p             	-1.342694e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.578169e+00	(-1.028647e-04 -1.009888e-06 5.000000e-05)
0.000606985   	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.970105e-01	(-5.797865e-05 8.147090e-05 5.000000e-05)
0.000608616   	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.871137e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.000608616   	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.871376e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.000608616   	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.201388e-10	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000608616   	mag(forceCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.422839e-02	(-9.999035e-05 9.816850e-07 5.000000e-05)
0.000608616   	mag(moment)   	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	2.267922e-14	(-4.800090e-05 8.772085e-05 5.000000e-05)
0.000608616   	mag(momentCoeff)	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.564084e+01	(-4.800090e-05 8.772085e-05 5.000000e-05)
0.000608616   	nu            	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)	1.500000e-05	(7.202230e-05 7.345054e-05 5.000000e-05)
0.000608616   	p             	-1.342096e+00	(1.509412e-05 1.017564e-04 5.000000e-05)	1.578013e+00	(-1.028647e-04 1.009888e-06 5.000000e-05)
0.000608616   	yPlus         	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	1.970105e-01	(-5.797865e-05 8.147090e-05 5.000000e-05)
0.000610247   	mag(U)        	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.870898e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.000610247   	mag(U_0)      	0.000000e+00	(7.000970e-05 7.139805e-05 5.000000e-05)	1.871137e+00	(4.722082e-05 2.502086e-04 5.000000e-05)
0.000610247   	mag(force)    	0.000000e+00	(7.202230e-05 7.345054e-05 5.000000e-05)	3.201066e-10	(-9.999035e-05 9.816850e-07 5.000000e-05)
