# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
438           	smoothSolver	3.859210e-04	1.185380e-05	1	3.740950e-04	1.142080e-05	1	false	GAMG	7.774500e-04	3.608850e-05	4	true
439           	smoothSolver	3.854430e-04	1.183930e-05	1	3.734860e-04	1.140200e-05	1	false	GAMG	7.874420e-04	3.737880e-05	4	true
440           	smoothSolver	3.850910e-04	1.182860e-05	1	3.728030e-04	1.138200e-05	1	false	GAMG	7.862590e-04	3.512560e-05	4	true
441           	smoothSolver	3.846150e-04	1.181410e-05	1	3.722090e-04	1.136340e-05	1	false	GAMG	7.957920e-04	3.814120e-05	4	true
442           	smoothSolver	3.842610e-04	1.180330e-05	1	3.715360e-04	1.134360e-05	1	false	GAMG	7.981470e-04	3.490070e-05	4	true
443           	smoothSolver	3.837910e-04	1.178900e-05	1	3.709430e-04	1.132500e-05	1	false	GAMG	8.082210e-04	3.898290e-05	4	true
444           	smoothSolver	3.834340e-04	1.177810e-05	1	3.702740e-04	1.130520e-05	1	false	GAMG	8.135440e-04	3.521610e-05	4	true
445           	smoothSolver	3.829680e-04	1.176390e-05	1	3.696810e-04	1.128660e-05	1	false	GAMG	8.240490e-04	4.003280e-05	4	true
446           	smoothSolver	3.826060e-04	1.175300e-05	1	3.690170e-04	1.126690e-05	1	false	GAMG	8.322120e-04	3.576610e-05	4	true
447           	smoothSolver	3.821490e-04	1.173900e-05	1	3.684290e-04	1.124850e-05	1	false	GAMG	8.433110e-04	4.131450e-05	4	true
448           	smoothSolver	3.817790e-04	1.172800e-05	1	3.677670e-04	1.122890e-05	1	false	GAMG	8.547520e-04	3.653550e-05	4	true
449           	smoothSolver	3.813300e-04	1.171420e-05	1	3.671800e-04	1.121030e-05	1	false	GAMG	8.665160e-04	4.291940e-05	4	true
450           	smoothSolver	3.809530e-04	1.170300e-05	1	3.665160e-04	1.119070e-05	1	false	GAMG	8.812790e-04	3.761280e-05	4	true
451           	smoothSolver	3.805150e-04	1.168950e-05	1	3.659350e-04	1.117230e-05	1	false	GAMG	8.951010e-04	4.487970e-05	4	true
452           	smoothSolver	3.801300e-04	1.167810e-05	1	3.652770e-04	1.115280e-05	1	false	GAMG	9.131590e-04	3.906510e-05	4	true
453           	smoothSolver	3.797050e-04	1.166490e-05	1	3.647040e-04	1.113460e-05	1	false	GAMG	9.284840e-04	4.715200e-05	4	true
454           	smoothSolver	3.793100e-04	1.165320e-05	1	3.640490e-04	1.111500e-05	1	false	GAMG	9.503610e-04	4.094410e-05	4	true
455           	smoothSolver	3.789000e-04	1.164040e-05	1	3.634780e-04	1.109690e-05	1	false	GAMG	9.676190e-04	4.963450e-05	4	true
456           	smoothSolver	3.784940e-04	1.162850e-05	1	3.628170e-04	1.107730e-05	1	false	GAMG	9.938740e-04	4.328930e-05	4	true
457           	smoothSolver	3.781000e-04	1.161610e-05	1	3.622520e-04	1.105930e-05	1	false	GAMG	1.013450e-03	5.329170e-05	4	true
458           	smoothSolver	3.776810e-04	1.160380e-05	1	3.615960e-04	1.103980e-05	1	false	GAMG	1.043830e-03	4.704400e-05	4	true
459           	smoothSolver	3.773010e-04	1.159180e-05	1	3.610460e-04	1.102230e-05	1	false	GAMG	1.066750e-03	1.065000e-04	3	true
460           	smoothSolver	3.768510e-04	1.157860e-05	1	3.603680e-04	1.100210e-05	1	false	GAMG	1.116720e-03	6.739380e-05	4	true
461           	smoothSolver	3.765130e-04	1.156800e-05	1	3.598070e-04	1.098430e-05	1	false	GAMG	1.128430e-03	1.014720e-04	3	true
462           	smoothSolver	3.760300e-04	1.155370e-05	1	3.591710e-04	1.096530e-05	1	false	GAMG	1.161480e-03	6.701470e-05	4	true
463           	smoothSolver	3.757110e-04	1.154370e-05	1	3.585840e-04	1.094650e-05	1	false	GAMG	1.173250e-03	1.024290e-04	3	true
464           	smoothSolver	3.752130e-04	1.152900e-05	1	3.579490e-04	1.092760e-05	1	false	GAMG	1.205380e-03	7.151670e-05	4	true
465           	smoothSolver	3.749120e-04	1.151950e-05	1	3.573660e-04	1.090890e-05	1	false	GAMG	1.221870e-03	1.055420e-04	3	true
466           	smoothSolver	3.744000e-04	1.150440e-05	1	3.567370e-04	1.089020e-05	1	false	GAMG	1.253010e-03	7.433520e-05	4	true
467           	smoothSolver	3.741140e-04	1.149520e-05	1	3.561550e-04	1.087160e-05	1	false	GAMG	1.275900e-03	1.085710e-04	3	true
468           	smoothSolver	3.735930e-04	1.147980e-05	1	3.555280e-04	1.085310e-05	1	false	GAMG	1.308670e-03	7.666820e-05	4	true
469           	smoothSolver	3.733210e-04	1.147110e-05	1	3.549410e-04	1.083420e-05	1	false	GAMG	1.337830e-03	1.121800e-04	3	true
470           	smoothSolver	3.727890e-04	1.145550e-05	1	3.543120e-04	1.081590e-05	1	false	GAMG	1.370470e-03	7.900340e-05	4	true
471           	smoothSolver	3.725280e-04	1.144710e-05	1	3.537330e-04	1.079710e-05	1	false	GAMG	1.403120e-03	1.161470e-04	3	true
472           	smoothSolver	3.719870e-04	1.143120e-05	1	3.531050e-04	1.077870e-05	1	false	GAMG	1.434090e-03	8.124840e-05	4	true
473           	smoothSolver	3.717380e-04	1.142300e-05	1	3.525360e-04	1.076010e-05	1	false	GAMG	1.469820e-03	1.203550e-04	3	true
474           	smoothSolver	3.711910e-04	1.140690e-05	1	3.519020e-04	1.074180e-05	1	false	GAMG	1.499080e-03	1.470750e-04	3	true
475           	smoothSolver	3.709470e-04	1.139850e-05	1	3.513680e-04	1.072410e-05	1	false	GAMG	1.563300e-03	1.442350e-04	3	true
476           	smoothSolver	3.704080e-04	1.138310e-05	1	3.506360e-04	1.070310e-05	1	false	GAMG	1.567980e-03	9.534860e-05	4	true
477           	smoothSolver	3.701570e-04	1.137490e-05	1	3.501110e-04	1.068600e-05	1	false	GAMG	1.595600e-03	1.231160e-04	3	true
478           	smoothSolver	3.696030e-04	1.135860e-05	1	3.494790e-04	1.066780e-05	1	false	GAMG	1.607980e-03	1.373920e-04	3	true
479           	smoothSolver	3.693760e-04	1.135060e-05	1	3.489770e-04	1.065090e-05	1	false	GAMG	1.666800e-03	1.429630e-04	3	true
480           	smoothSolver	3.688160e-04	1.133440e-05	1	3.482260e-04	1.062930e-05	1	false	GAMG	1.666840e-03	1.025730e-04	4	true
481           	smoothSolver	3.685860e-04	1.132700e-05	1	3.476920e-04	1.061180e-05	1	false	GAMG	1.693090e-03	1.281170e-04	3	true
482           	smoothSolver	3.680270e-04	1.131050e-05	1	3.470590e-04	1.059360e-05	1	false	GAMG	1.699260e-03	1.405750e-04	3	true
483           	smoothSolver	3.678090e-04	1.130280e-05	1	3.465770e-04	1.057740e-05	1	false	GAMG	1.756450e-03	1.467810e-04	3	true
484           	smoothSolver	3.672380e-04	1.128630e-05	1	3.458100e-04	1.055550e-05	1	false	GAMG	1.751320e-03	1.082000e-04	4	true
485           	smoothSolver	3.670140e-04	1.127920e-05	1	3.452840e-04	1.053830e-05	1	false	GAMG	1.773460e-03	1.319030e-04	3	true
486           	smoothSolver	3.664550e-04	1.126270e-05	1	3.446390e-04	1.051990e-05	1	false	GAMG	1.775690e-03	1.414500e-04	3	true
487           	smoothSolver	3.662460e-04	1.125520e-05	1	3.441750e-04	1.050420e-05	1	false	GAMG	1.828990e-03	1.491670e-04	3	true
488           	smoothSolver	3.656690e-04	1.123850e-05	1	3.433870e-04	1.048180e-05	1	false	GAMG	1.821390e-03	1.798830e-04	3	true
489           	smoothSolver	3.654550e-04	1.123130e-05	1	3.429060e-04	1.046590e-05	1	false	GAMG	1.865300e-03	1.605950e-04	3	true
490           	smoothSolver	3.649020e-04	1.121540e-05	1	3.421700e-04	1.044490e-05	1	false	GAMG	1.848730e-03	1.643200e-04	3	true
491           	smoothSolver	3.646780e-04	1.120770e-05	1	3.417340e-04	1.043040e-05	1	false	GAMG	1.878230e-03	1.538190e-04	3	true
492           	smoothSolver	3.641200e-04	1.119150e-05	1	3.409730e-04	1.040870e-05	1	false	GAMG	1.864450e-03	1.595420e-04	3	true
493           	smoothSolver	3.639050e-04	1.118420e-05	1	3.405230e-04	1.039390e-05	1	false	GAMG	1.889580e-03	1.548490e-04	3	true
494           	smoothSolver	3.633440e-04	1.116780e-05	1	3.397540e-04	1.037210e-05	1	false	GAMG	1.878450e-03	1.616120e-04	3	true
495           	smoothSolver	3.631340e-04	1.116050e-05	1	3.393130e-04	1.035790e-05	1	false	GAMG	1.900080e-03	1.564000e-04	3	true
496           	smoothSolver	3.625760e-04	1.114420e-05	1	3.385460e-04	1.033630e-05	1	false	GAMG	1.888430e-03	1.612850e-04	3	true
497           	smoothSolver	3.623650e-04	1.113700e-05	1	3.381090e-04	1.032250e-05	1	false	GAMG	1.905280e-03	1.566740e-04	3	true
498           	smoothSolver	3.618090e-04	1.112070e-05	1	3.373480e-04	1.030110e-05	1	false	GAMG	1.894120e-03	1.604310e-04	3	true
499           	smoothSolver	3.615960e-04	1.111350e-05	1	3.369130e-04	1.028750e-05	1	false	GAMG	1.906550e-03	1.571460e-04	3	true
500           	smoothSolver	3.610430e-04	1.109720e-05	1	3.361460e-04	1.026610e-05	1	false	GAMG	1.897500e-03	1.600550e-04	3	true
501           	smoothSolver	3.608300e-04	1.109010e-05	1	3.357100e-04	1.025260e-05	1	false	GAMG	1.906230e-03	1.575140e-04	3	true
502           	smoothSolver	3.602810e-04	1.107390e-05	1	3.349380e-04	1.023110e-05	1	false	GAMG	1.898970e-03	1.594800e-04	3	true
503           	smoothSolver	3.600700e-04	1.106680e-05	1	3.345060e-04	1.021790e-05	1	false	GAMG	1.904010e-03	1.575800e-04	3	true
504           	smoothSolver	3.595240e-04	1.105060e-05	1	3.337410e-04	1.019650e-05	1	false	GAMG	1.898550e-03	1.587960e-04	3	true
505           	smoothSolver	3.593130e-04	1.104360e-05	1	3.333060e-04	1.018340e-05	1	false	GAMG	1.900640e-03	1.575750e-04	3	true
506           	smoothSolver	3.587690e-04	1.102760e-05	1	3.325430e-04	1.016200e-05	1	false	GAMG	1.896990e-03	1.582030e-04	3	true
507           	smoothSolver	3.585600e-04	1.102060e-05	1	3.321070e-04	1.014890e-05	1	false	GAMG	1.896740e-03	1.575480e-04	3	true
508           	smoothSolver	3.580220e-04	1.100450e-05	1	3.313400e-04	1.012740e-05	1	false	GAMG	1.894380e-03	1.576570e-04	3	true
509           	smoothSolver	3.578150e-04	1.099750e-05	1	3.308960e-04	1.011430e-05	1	false	GAMG	1.892420e-03	1.574180e-04	3	true
510           	smoothSolver	3.572810e-04	1.098160e-05	1	3.301280e-04	1.009290e-05	1	false	GAMG	1.891260e-03	1.552470e-04	3	true
511           	smoothSolver	3.570740e-04	1.097470e-05	1	3.296870e-04	1.008000e-05	1	false	GAMG	1.886870e-03	1.587420e-04	3	true
512           	smoothSolver	3.565410e-04	1.095880e-05	1	3.289270e-04	1.005870e-05	1	false	GAMG	1.888300e-03	1.574620e-04	3	true
513           	smoothSolver	3.563310e-04	1.095190e-05	1	3.284820e-04	1.004560e-05	1	false	GAMG	1.884670e-03	1.573480e-04	3	true
514           	smoothSolver	3.558000e-04	1.093610e-05	1	3.277270e-04	1.002450e-05	1	false	GAMG	1.884220e-03	1.538840e-04	3	true
515           	smoothSolver	3.555960e-04	1.092930e-05	1	3.272770e-04	1.001150e-05	1	false	GAMG	1.879080e-03	1.575640e-04	3	true
516           	smoothSolver	3.550700e-04	1.091360e-05	1	3.265210e-04	9.990270e-06	1	false	GAMG	1.880980e-03	1.543780e-04	3	true
517           	smoothSolver	3.548680e-04	1.090670e-05	1	3.260640e-04	9.977180e-06	1	false	GAMG	1.875510e-03	1.578120e-04	3	true
518           	smoothSolver	3.543440e-04	1.089120e-05	1	3.253140e-04	9.956200e-06	1	false	GAMG	1.877370e-03	1.555850e-04	3	true
519           	smoothSolver	3.541400e-04	1.088440e-05	1	3.248530e-04	9.942920e-06	1	false	GAMG	1.872560e-03	1.556180e-04	3	true
520           	smoothSolver	3.536190e-04	1.086880e-05	1	3.241110e-04	9.922140e-06	1	false	GAMG	1.872170e-03	1.522100e-04	3	true
521           	smoothSolver	3.534160e-04	1.086210e-05	1	3.236440e-04	9.908660e-06	1	false	GAMG	1.865800e-03	1.558070e-04	3	true
522           	smoothSolver	3.528990e-04	1.084660e-05	1	3.229060e-04	9.887880e-06	1	false	GAMG	1.866530e-03	1.528690e-04	3	true
523           	smoothSolver	3.526970e-04	1.083980e-05	1	3.224360e-04	9.874320e-06	1	false	GAMG	1.860120e-03	1.560470e-04	3	true
524           	smoothSolver	3.521820e-04	1.082450e-05	1	3.217060e-04	9.853820e-06	1	false	GAMG	1.859930e-03	1.540670e-04	3	true
525           	smoothSolver	3.519760e-04	1.081770e-05	1	3.212270e-04	9.840100e-06	1	false	GAMG	1.854560e-03	1.537840e-04	3	true
526           	smoothSolver	3.514640e-04	1.080250e-05	1	3.205070e-04	9.819940e-06	1	false	GAMG	1.851550e-03	1.506220e-04	3	true
527           	smoothSolver	3.512670e-04	1.079580e-05	1	3.200210e-04	9.806100e-06	1	false	GAMG	1.845120e-03	1.537230e-04	3	true
528           	smoothSolver	3.507590e-04	1.078070e-05	1	3.193030e-04	9.785960e-06	1	false	GAMG	1.843090e-03	1.511480e-04	3	true
529           	smoothSolver	3.505600e-04	1.077400e-05	1	3.188080e-04	9.771870e-06	1	false	GAMG	1.837040e-03	1.537980e-04	3	true
530           	smoothSolver	3.500570e-04	1.075900e-05	1	3.181000e-04	9.751980e-06	1	false	GAMG	1.834090e-03	1.523530e-04	3	true
531           	smoothSolver	3.498570e-04	1.075230e-05	1	3.176000e-04	9.737780e-06	1	false	GAMG	1.829310e-03	1.515830e-04	3	true
532           	smoothSolver	3.493560e-04	1.073740e-05	1	3.169050e-04	9.718320e-06	1	false	GAMG	1.823950e-03	1.488220e-04	3	true
533           	smoothSolver	3.491580e-04	1.073070e-05	1	3.163990e-04	9.703990e-06	1	false	GAMG	1.818130e-03	1.513850e-04	3	true
534           	smoothSolver	3.486590e-04	1.071590e-05	1	3.157110e-04	9.684650e-06	1	false	GAMG	1.814270e-03	1.510290e-04	3	true
535           	smoothSolver	3.484590e-04	1.070920e-05	1	3.151990e-04	9.670140e-06	1	false	GAMG	1.810340e-03	1.501380e-04	3	true
536           	smoothSolver	3.479630e-04	1.069440e-05	1	3.145230e-04	9.651100e-06	1	false	GAMG	1.803970e-03	1.476990e-04	3	true
537           	smoothSolver	3.477670e-04	1.068780e-05	1	3.140040e-04	9.636490e-06	1	false	GAMG	1.799180e-03	1.499310e-04	3	true
538           	smoothSolver	3.472750e-04	1.067320e-05	1	3.133360e-04	9.617710e-06	1	false	GAMG	1.794630e-03	1.496830e-04	3	true
539           	smoothSolver	3.470790e-04	1.066650e-05	1	3.128140e-04	9.603180e-06	1	false	GAMG	1.792090e-03	1.486210e-04	3	true
540           	smoothSolver	3.465900e-04	1.065200e-05	1	3.121570e-04	9.584950e-06	1	false	GAMG	1.785330e-03	1.462780e-04	3	true
541           	smoothSolver	3.463930e-04	1.064540e-05	1	3.116310e-04	9.570220e-06	1	false	GAMG	1.782210e-03	1.482950e-04	3	true
542           	smoothSolver	3.459060e-04	1.063100e-05	1	3.109830e-04	9.552040e-06	1	false	GAMG	1.777210e-03	1.481270e-04	3	true
543           	smoothSolver	3.457050e-04	1.062430e-05	1	3.104520e-04	9.537170e-06	1	false	GAMG	1.776360e-03	1.469690e-04	3	true
544           	smoothSolver	3.452190e-04	1.061000e-05	1	3.098150e-04	9.519250e-06	1	false	GAMG	1.769560e-03	1.446520e-04	3	true
545           	smoothSolver	3.450200e-04	1.060330e-05	1	3.092820e-04	9.504260e-06	1	false	GAMG	1.767680e-03	1.466270e-04	3	true
546           	smoothSolver	3.445390e-04	1.058900e-05	1	3.086590e-04	9.486450e-06	1	false	GAMG	1.763220e-03	1.464450e-04	3	true
547           	smoothSolver	3.443390e-04	1.058230e-05	1	3.081300e-04	9.471370e-06	1	false	GAMG	1.762640e-03	1.453660e-04	3	true
548           	smoothSolver	3.438590e-04	1.056810e-05	1	3.075170e-04	9.453860e-06	1	false	GAMG	1.756420e-03	1.429440e-04	3	true
549           	smoothSolver	3.436600e-04	1.056150e-05	1	3.069830e-04	9.438680e-06	1	false	GAMG	1.754160e-03	1.449930e-04	3	true
550           	smoothSolver	3.431800e-04	1.054740e-05	1	3.063760e-04	9.421230e-06	1	false	GAMG	1.749930e-03	1.428070e-04	3	true
551           	smoothSolver	3.429770e-04	1.054080e-05	1	3.058400e-04	9.405990e-06	1	false	GAMG	1.747270e-03	1.447940e-04	3	true
552           	smoothSolver	3.425000e-04	1.052690e-05	1	3.052420e-04	9.388750e-06	1	false	GAMG	1.742580e-03	1.437880e-04	3	true
553           	smoothSolver	3.422950e-04	1.052010e-05	1	3.047020e-04	9.373350e-06	1	false	GAMG	1.740780e-03	1.427980e-04	3	true
554           	smoothSolver	3.418230e-04	1.050620e-05	1	3.041140e-04	9.356430e-06	1	false	GAMG	1.734070e-03	1.399380e-04	3	true
555           	smoothSolver	3.416220e-04	1.049940e-05	1	3.035720e-04	9.340960e-06	1	false	GAMG	1.730750e-03	1.423000e-04	3	true
556           	smoothSolver	3.411540e-04	1.048570e-05	1	3.029890e-04	9.324120e-06	1	false	GAMG	1.725670e-03	1.397350e-04	3	true
557           	smoothSolver	3.409490e-04	1.047900e-05	1	3.024480e-04	9.308640e-06	1	false	GAMG	1.721900e-03	1.421510e-04	3	true
558           	smoothSolver	3.404820e-04	1.046530e-05	1	3.018740e-04	9.292100e-06	1	false	GAMG	1.716400e-03	1.389680e-04	3	true
559           	smoothSolver	3.402740e-04	1.045860e-05	1	3.013300e-04	9.276600e-06	1	false	GAMG	1.711900e-03	1.412880e-04	3	true
560           	smoothSolver	3.398070e-04	1.044500e-05	1	3.007640e-04	9.260360e-06	1	false	GAMG	1.706410e-03	1.378000e-04	3	true
561           	smoothSolver	3.395990e-04	1.043820e-05	1	3.002170e-04	9.244860e-06	1	false	GAMG	1.701480e-03	1.402850e-04	3	true
562           	smoothSolver	3.391370e-04	1.042470e-05	1	2.996570e-04	9.228760e-06	1	false	GAMG	1.696080e-03	1.366570e-04	3	true
563           	smoothSolver	3.389300e-04	1.041790e-05	1	2.991100e-04	9.213180e-06	1	false	GAMG	1.690740e-03	1.393410e-04	3	true
564           	smoothSolver	3.384710e-04	1.040460e-05	1	2.985590e-04	9.197170e-06	1	false	GAMG	1.685130e-03	1.355760e-04	3	true
565           	smoothSolver	3.382620e-04	1.039780e-05	1	2.980120e-04	9.181580e-06	1	false	GAMG	1.679550e-03	1.384650e-04	3	true
566           	smoothSolver	3.378050e-04	1.038460e-05	1	2.974700e-04	9.165760e-06	1	false	GAMG	1.673710e-03	1.345720e-04	3	true
567           	smoothSolver	3.375940e-04	1.037780e-05	1	2.969230e-04	9.150200e-06	1	false	GAMG	1.667990e-03	1.376490e-04	3	true
568           	smoothSolver	3.371400e-04	1.036460e-05	1	2.963860e-04	9.134550e-06	1	false	GAMG	1.662210e-03	1.336180e-04	3	true
569           	smoothSolver	3.369270e-04	1.035780e-05	1	2.958370e-04	9.118970e-06	1	false	GAMG	1.656150e-03	1.368260e-04	3	true
570           	smoothSolver	3.364760e-04	1.034480e-05	1	2.953100e-04	9.103460e-06	1	false	GAMG	1.650410e-03	1.326540e-04	3	true
571           	smoothSolver	3.362620e-04	1.033790e-05	1	2.947660e-04	9.087860e-06	1	false	GAMG	1.644120e-03	1.359660e-04	3	true
572           	smoothSolver	3.358150e-04	1.032490e-05	1	2.942460e-04	9.072510e-06	1	false	GAMG	1.638390e-03	1.316870e-04	3	true
573           	smoothSolver	3.356000e-04	1.031800e-05	1	2.937000e-04	9.056970e-06	1	false	GAMG	1.632200e-03	1.350980e-04	3	true
574           	smoothSolver	3.351540e-04	1.030510e-05	1	2.931830e-04	9.041780e-06	1	false	GAMG	1.626360e-03	1.307530e-04	3	true
575           	smoothSolver	3.349370e-04	1.029820e-05	1	2.926360e-04	9.026270e-06	1	false	GAMG	1.620240e-03	1.342470e-04	3	true
576           	smoothSolver	3.344940e-04	1.028540e-05	1	2.921270e-04	9.011230e-06	1	false	GAMG	1.614630e-03	1.298670e-04	3	true
577           	smoothSolver	3.342780e-04	1.027850e-05	1	2.915810e-04	8.995700e-06	1	false	GAMG	1.608640e-03	1.334230e-04	3	true
578           	smoothSolver	3.338380e-04	1.026580e-05	1	2.910790e-04	8.980750e-06	1	false	GAMG	1.603280e-03	1.290160e-04	3	true
579           	smoothSolver	3.336190e-04	1.025890e-05	1	2.905340e-04	8.965250e-06	1	false	GAMG	1.597360e-03	1.326120e-04	3	true
580           	smoothSolver	3.331810e-04	1.024620e-05	1	2.900400e-04	8.950450e-06	1	false	GAMG	1.592160e-03	1.281940e-04	3	true
581           	smoothSolver	3.329610e-04	1.023920e-05	1	2.894970e-04	8.934980e-06	1	false	GAMG	1.586220e-03	1.318080e-04	3	true
582           	smoothSolver	3.325250e-04	1.022680e-05	1	2.890070e-04	8.920330e-06	1	false	GAMG	1.581230e-03	1.274050e-04	3	true
583           	smoothSolver	3.323020e-04	1.021990e-05	1	2.884640e-04	8.904830e-06	1	false	GAMG	1.575370e-03	1.310250e-04	3	true
584           	smoothSolver	3.318690e-04	1.020750e-05	1	2.879820e-04	8.890320e-06	1	false	GAMG	1.570900e-03	1.266400e-04	3	true
585           	smoothSolver	3.316440e-04	1.020050e-05	1	2.874420e-04	8.874870e-06	1	false	GAMG	1.565030e-03	1.302670e-04	3	true
586           	smoothSolver	3.312130e-04	1.018810e-05	1	2.869650e-04	8.860580e-06	1	false	GAMG	1.560880e-03	1.259070e-04	3	true
587           	smoothSolver	3.309890e-04	1.018100e-05	1	2.864260e-04	8.845240e-06	1	false	GAMG	1.554970e-03	1.295330e-04	3	true
588           	smoothSolver	3.305620e-04	1.016860e-05	1	2.859550e-04	8.831170e-06	1	false	GAMG	1.551210e-03	1.252030e-04	3	true
589           	smoothSolver	3.303380e-04	1.016150e-05	1	2.854170e-04	8.815920e-06	1	false	GAMG	1.545330e-03	1.288150e-04	3	true
590           	smoothSolver	3.299120e-04	1.014930e-05	1	2.849520e-04	8.802040e-06	1	false	GAMG	1.541850e-03	1.245230e-04	3	true
591           	smoothSolver	3.296850e-04	1.014210e-05	1	2.844160e-04	8.786790e-06	1	false	GAMG	1.536220e-03	1.281110e-04	3	true
592           	smoothSolver	3.292600e-04	1.012990e-05	1	2.839580e-04	8.773010e-06	1	false	GAMG	1.532980e-03	1.238710e-04	3	true
593           	smoothSolver	3.290310e-04	1.012270e-05	1	2.834230e-04	8.757770e-06	1	false	GAMG	1.527630e-03	1.274260e-04	3	true
594           	smoothSolver	3.286070e-04	1.011060e-05	1	2.829720e-04	8.744160e-06	1	false	GAMG	1.524540e-03	1.232380e-04	3	true
595           	smoothSolver	3.283750e-04	1.010340e-05	1	2.824390e-04	8.728970e-06	1	false	GAMG	1.519480e-03	1.267640e-04	3	true
596           	smoothSolver	3.279530e-04	1.009140e-05	1	2.819930e-04	8.715510e-06	1	false	GAMG	1.516400e-03	1.226220e-04	3	true
597           	smoothSolver	3.277210e-04	1.008410e-05	1	2.814630e-04	8.700280e-06	1	false	GAMG	1.511530e-03	1.261220e-04	3	true
598           	smoothSolver	3.273010e-04	1.007210e-05	1	2.810220e-04	8.686950e-06	1	false	GAMG	1.508460e-03	1.220230e-04	3	true
599           	smoothSolver	3.270660e-04	1.006490e-05	1	2.804930e-04	8.671750e-06	1	false	GAMG	1.503800e-03	1.254950e-04	3	true
600           	smoothSolver	3.266480e-04	1.005300e-05	1	2.800590e-04	8.658620e-06	1	false	GAMG	1.500820e-03	1.214350e-04	3	true
601           	smoothSolver	3.264120e-04	1.004580e-05	1	2.795330e-04	8.643520e-06	1	false	GAMG	1.496290e-03	1.248830e-04	3	true
602           	smoothSolver	3.259930e-04	1.003410e-05	1	2.791040e-04	8.630570e-06	1	false	GAMG	1.493360e-03	1.208580e-04	3	true
603           	smoothSolver	3.257540e-04	1.002680e-05	1	2.785780e-04	8.615500e-06	1	false	GAMG	1.488950e-03	1.242830e-04	3	true
604           	smoothSolver	3.253380e-04	1.001510e-05	1	2.781570e-04	8.602720e-06	1	false	GAMG	1.486060e-03	1.202870e-04	3	true
605           	smoothSolver	3.251010e-04	1.000780e-05	1	2.776330e-04	8.587680e-06	1	false	GAMG	1.481810e-03	1.236930e-04	3	true
606           	smoothSolver	3.246870e-04	9.996090e-06	1	2.772160e-04	8.575080e-06	1	false	GAMG	1.479020e-03	1.197240e-04	3	true
607           	smoothSolver	3.244460e-04	9.988690e-06	1	2.766930e-04	8.560080e-06	1	false	GAMG	1.474940e-03	1.231140e-04	3	true
608           	smoothSolver	3.240320e-04	9.977000e-06	1	2.762820e-04	8.547620e-06	1	false	GAMG	1.472280e-03	1.191670e-04	3	true
609           	smoothSolver	3.237880e-04	9.969500e-06	1	2.757610e-04	8.532620e-06	1	false	GAMG	1.468380e-03	1.225490e-04	3	true
610           	smoothSolver	3.233740e-04	9.957820e-06	1	2.753550e-04	8.520320e-06	1	false	GAMG	1.465920e-03	1.186170e-04	3	true
611           	smoothSolver	3.231270e-04	9.950270e-06	1	2.748370e-04	8.505360e-06	1	false	GAMG	1.462150e-03	1.219960e-04	3	true
612           	smoothSolver	3.227130e-04	9.938610e-06	1	2.744370e-04	8.493210e-06	1	false	GAMG	1.459990e-03	1.180700e-04	3	true
613           	smoothSolver	3.224630e-04	9.930960e-06	1	2.739210e-04	8.478280e-06	1	false	GAMG	1.456240e-03	1.214530e-04	3	true
614           	smoothSolver	3.220480e-04	9.919300e-06	1	2.735250e-04	8.466280e-06	1	false	GAMG	1.454340e-03	1.175240e-04	3	true
615           	smoothSolver	3.217950e-04	9.911630e-06	1	2.730110e-04	8.451390e-06	1	false	GAMG	1.450550e-03	1.209220e-04	3	true
616           	smoothSolver	3.213800e-04	9.900060e-06	1	2.726200e-04	8.439590e-06	1	false	GAMG	1.448940e-03	1.169840e-04	3	true
617           	smoothSolver	3.211250e-04	9.892360e-06	1	2.721070e-04	8.424780e-06	1	false	GAMG	1.444970e-03	1.203970e-04	3	true
618           	smoothSolver	3.207090e-04	9.880810e-06	1	2.717220e-04	8.413100e-06	1	false	GAMG	1.443560e-03	1.164460e-04	3	true
619           	smoothSolver	3.204530e-04	9.873030e-06	1	2.712110e-04	8.398280e-06	1	false	GAMG	1.439380e-03	1.198790e-04	3	true
620           	smoothSolver	3.200390e-04	9.861450e-06	1	2.708320e-04	8.386760e-06	1	false	GAMG	1.438110e-03	1.159080e-04	3	true
621           	smoothSolver	3.197820e-04	9.853610e-06	1	2.703230e-04	8.372020e-06	1	false	GAMG	1.433720e-03	1.193660e-04	3	true
622           	smoothSolver	3.193710e-04	9.842070e-06	1	2.699480e-04	8.360670e-06	1	false	GAMG	1.432600e-03	1.153690e-04	3	true
623           	smoothSolver	3.191120e-04	9.834220e-06	1	2.694390e-04	8.346000e-06	1	false	GAMG	1.427960e-03	1.188560e-04	3	true
624           	smoothSolver	3.187010e-04	9.822690e-06	1	2.690680e-04	8.334790e-06	1	false	GAMG	1.426880e-03	1.148300e-04	3	true
625           	smoothSolver	3.184410e-04	9.814730e-06	1	2.685630e-04	8.320150e-06	1	false	GAMG	1.421990e-03	1.173970e-04	3	true
626           	smoothSolver	3.180290e-04	9.803190e-06	1	2.681960e-04	8.309030e-06	1	false	GAMG	1.420360e-03	1.151840e-04	3	true
627           	smoothSolver	3.177660e-04	9.795210e-06	1	2.676940e-04	8.294450e-06	1	false	GAMG	1.416280e-03	1.170430e-04	3	true
