# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
0.000102233   	smoothSolver	2.181900e-04	6.570110e-06	3	2.290120e-03	7.662070e-06	6	false	GAMG	2.240730e-02	1.558730e-04	5	true
0.000103609   	smoothSolver	2.173310e-04	6.505140e-06	3	2.284520e-03	7.604020e-06	6	false	GAMG	2.208990e-02	1.568890e-04	5	true
0.000104986   	smoothSolver	2.156820e-04	6.385790e-06	3	2.270370e-03	7.450130e-06	6	false	GAMG	2.163380e-02	1.499110e-04	5	true
0.000106367   	smoothSolver	2.148820e-04	6.325020e-06	3	2.265050e-03	7.395880e-06	6	false	GAMG	2.135420e-02	1.510780e-04	5	true
0.000107748   	smoothSolver	2.132930e-04	6.210650e-06	3	2.251230e-03	7.247300e-06	6	false	GAMG	2.095880e-02	1.443530e-04	5	true
0.000109134   	smoothSolver	2.125490e-04	6.153980e-06	3	2.246220e-03	7.196630e-06	6	false	GAMG	2.071530e-02	1.456130e-04	5	true
0.00011052    	smoothSolver	2.110160e-04	6.044760e-06	3	2.232720e-03	7.053150e-06	6	false	GAMG	2.034100e-02	1.391350e-04	5	true
0.000111911   	smoothSolver	2.103250e-04	5.992430e-06	3	2.228070e-03	7.006010e-06	6	false	GAMG	2.006470e-02	1.404770e-04	5	true
0.000113302   	smoothSolver	2.088450e-04	5.887770e-06	3	2.214970e-03	6.867370e-06	6	false	GAMG	1.970280e-02	1.342580e-04	5	true
0.000114693   	smoothSolver	2.074580e-04	5.783660e-06	3	2.202810e-03	6.729970e-06	6	false	GAMG	1.934580e-02	1.325120e-04	5	true
0.000116089   	smoothSolver	2.068260e-04	5.736960e-06	3	2.198550e-03	6.688470e-06	6	false	GAMG	1.914400e-02	1.328610e-04	5	true
0.000117485   	smoothSolver	2.054310e-04	5.638540e-06	3	2.185950e-03	6.557340e-06	6	false	GAMG	1.878860e-02	1.272760e-04	5	true
0.000118886   	smoothSolver	2.048650e-04	5.594370e-06	3	2.182010e-03	6.518120e-06	6	false	GAMG	1.858670e-02	1.287100e-04	5	true
0.000120287   	smoothSolver	2.035160e-04	5.499650e-06	3	2.169540e-03	6.391240e-06	6	false	GAMG	1.830660e-02	1.230760e-04	5	true
0.000121689   	smoothSolver	2.022560e-04	5.405330e-06	3	2.157830e-03	6.265210e-06	6	false	GAMG	1.799850e-02	1.216140e-04	5	true
0.000123095   	smoothSolver	2.017480e-04	5.366020e-06	3	2.154030e-03	6.231040e-06	6	false	GAMG	1.785470e-02	1.222520e-04	5	true
0.000124501   	smoothSolver	2.004730e-04	5.276770e-06	3	2.141930e-03	6.110780e-06	6	false	GAMG	1.755960e-02	1.169910e-04	5	true
0.000125913   	smoothSolver	2.000180e-04	5.239620e-06	3	2.138610e-03	6.078550e-06	6	false	GAMG	1.726130e-02	1.186230e-04	5	true
0.000127325   	smoothSolver	1.987750e-04	5.153640e-06	3	2.126750e-03	5.962010e-06	6	false	GAMG	1.697850e-02	1.134480e-04	5	true
0.000128736   	smoothSolver	1.976110e-04	5.067810e-06	3	2.115800e-03	5.846100e-06	6	false	GAMG	1.669900e-02	1.123710e-04	5	true
0.000130153   	smoothSolver	1.971970e-04	5.035010e-06	3	2.113070e-03	5.818260e-06	6	false	GAMG	1.657220e-02	1.130490e-04	5	true
0.00013157    	smoothSolver	1.960120e-04	4.953790e-06	3	2.102050e-03	5.707520e-06	6	false	GAMG	1.633890e-02	1.083960e-04	5	true
0.000132987   	smoothSolver	1.948980e-04	4.872760e-06	3	2.091670e-03	5.597440e-06	6	false	GAMG	1.604010e-02	1.072540e-04	5	true
0.00013441    	smoothSolver	1.945390e-04	4.843540e-06	3	2.089260e-03	9.999370e-06	5	false	GAMG	1.477460e-02	1.333950e-04	5	true
0.000135832   	smoothSolver	1.932340e-04	9.978330e-06	2	2.077240e-03	9.875580e-06	5	false	GAMG	2.964080e-02	1.602260e-04	6	true
0.000137255   	smoothSolver	1.885470e-04	4.835890e-06	3	2.025350e-03	9.875630e-06	5	false	GAMG	1.554050e-02	7.785670e-05	6	true
0.000138677   	smoothSolver	1.922870e-04	9.649820e-06	2	2.069010e-03	9.465780e-06	5	false	GAMG	2.880240e-02	1.829300e-04	6	true
0.000140106   	smoothSolver	1.871370e-04	9.894870e-06	2	2.011750e-03	9.676160e-06	5	false	GAMG	2.805670e-02	2.462130e-04	4	true
0.000141534   	smoothSolver	1.872530e-04	9.713720e-06	2	2.014220e-03	9.445560e-06	5	false	GAMG	2.627800e-02	1.489720e-04	5	true
0.000142962   	smoothSolver	1.861600e-04	9.597250e-06	2	2.002600e-03	9.292150e-06	5	false	GAMG	2.624530e-02	1.378050e-04	5	true
0.000144396   	smoothSolver	1.860460e-04	9.557290e-06	2	2.002000e-03	9.260110e-06	5	false	GAMG	2.591790e-02	1.412900e-04	5	true
0.00014583    	smoothSolver	1.851020e-04	9.438300e-06	2	1.992230e-03	9.098290e-06	5	false	GAMG	2.559940e-02	1.356070e-04	5	true
0.000147264   	smoothSolver	1.842440e-04	9.316130e-06	2	1.983510e-03	8.941500e-06	5	false	GAMG	2.516110e-02	1.346040e-04	5	true
0.000148697   	smoothSolver	1.833810e-04	9.197820e-06	2	1.974530e-03	8.784070e-06	5	false	GAMG	2.484390e-02	1.326660e-04	5	true
0.000150137   	smoothSolver	1.832760e-04	9.165770e-06	2	1.973740e-03	8.759820e-06	5	false	GAMG	2.458640e-02	1.340540e-04	5	true
0.000151577   	smoothSolver	1.823830e-04	9.052830e-06	2	1.964310e-03	8.610110e-06	5	false	GAMG	2.426780e-02	1.291260e-04	5	true
0.000153017   	smoothSolver	1.815580e-04	8.937830e-06	2	1.955630e-03	8.462060e-06	5	false	GAMG	2.389750e-02	1.281540e-04	5	true
0.000154457   	smoothSolver	1.807300e-04	8.825910e-06	2	1.946800e-03	8.315910e-06	5	false	GAMG	2.360020e-02	1.263830e-04	5	true
0.000155902   	smoothSolver	1.806660e-04	8.799080e-06	2	1.946170e-03	8.296340e-06	5	false	GAMG	2.339440e-02	1.278420e-04	5	true
0.000157348   	smoothSolver	1.798090e-04	8.692390e-06	2	1.936950e-03	8.156980e-06	5	false	GAMG	2.310170e-02	1.231040e-04	5	true
0.000158794   	smoothSolver	1.790180e-04	8.583810e-06	2	1.928470e-03	8.017480e-06	5	false	GAMG	2.274790e-02	1.222710e-04	5	true
0.00016024    	smoothSolver	1.782240e-04	8.478020e-06	2	1.919870e-03	7.880900e-06	5	false	GAMG	2.248260e-02	1.206370e-04	5	true
0.000161685   	smoothSolver	1.774440e-04	8.373710e-06	2	1.911410e-03	7.747670e-06	5	false	GAMG	2.217920e-02	1.191770e-04	5	true
0.000163137   	smoothSolver	1.774300e-04	8.352960e-06	2	1.911200e-03	7.733480e-06	5	false	GAMG	2.207310e-02	1.206590e-04	5	true
0.000164589   	smoothSolver	1.766190e-04	8.253760e-06	2	1.902420e-03	7.606300e-06	5	false	GAMG	2.179260e-02	1.162210e-04	5	true
0.000166041   	smoothSolver	1.758720e-04	8.152980e-06	2	1.894280e-03	7.477010e-06	5	false	GAMG	2.140630e-02	1.155070e-04	5	true
0.000167493   	smoothSolver	1.751210e-04	8.054610e-06	2	1.886040e-03	7.351870e-06	5	false	GAMG	2.112010e-02	1.140120e-04	5	true
0.000168952   	smoothSolver	1.751460e-04	8.038570e-06	2	1.886110e-03	7.342260e-06	5	false	GAMG	2.099760e-02	1.156060e-04	5	true
0.00017041    	smoothSolver	1.743700e-04	7.945480e-06	2	1.877600e-03	7.222590e-06	5	false	GAMG	2.072320e-02	1.112950e-04	5	true
0.000171869   	smoothSolver	1.736550e-04	7.850550e-06	2	1.869820e-03	7.100940e-06	5	false	GAMG	2.043440e-02	1.106950e-04	5	true
0.000173327   	smoothSolver	1.729340e-04	7.757810e-06	2	1.861950e-03	6.983090e-06	5	false	GAMG	2.020300e-02	1.093180e-04	5	true
0.000174785   	smoothSolver	1.722250e-04	7.666490e-06	2	1.854140e-03	6.867020e-06	5	false	GAMG	1.995700e-02	1.081070e-04	5	true
0.000176244   	smoothSolver	1.715250e-04	7.576570e-06	2	1.846410e-03	6.753460e-06	5	false	GAMG	1.967190e-02	1.069320e-04	5	true
0.000177709   	smoothSolver	1.716060e-04	7.566520e-06	2	1.847020e-03	6.750120e-06	5	false	GAMG	1.961820e-02	1.085420e-04	5	true
0.000179174   	smoothSolver	1.708790e-04	7.481030e-06	2	1.838890e-03	6.641780e-06	5	false	GAMG	1.938250e-02	1.045030e-04	5	true
0.000180639   	smoothSolver	1.702130e-04	7.393620e-06	2	1.831390e-03	6.531520e-06	5	false	GAMG	1.908490e-02	1.040250e-04	5	true
0.000182103   	smoothSolver	1.695420e-04	7.308270e-06	2	1.823870e-03	6.424610e-06	5	false	GAMG	1.880800e-02	1.027980e-04	5	true
0.000183568   	smoothSolver	1.688800e-04	7.224110e-06	2	1.816430e-03	6.319370e-06	5	false	GAMG	1.857420e-02	1.017720e-04	5	true
0.00018504    	smoothSolver	1.690050e-04	7.218370e-06	2	1.817400e-03	6.320670e-06	5	false	GAMG	1.846780e-02	1.034020e-04	5	true
0.000186512   	smoothSolver	1.683120e-04	7.138430e-06	2	1.809520e-03	6.220410e-06	5	false	GAMG	1.825380e-02	9.959780e-05	5	true
0.000187984   	smoothSolver	1.676780e-04	7.056520e-06	2	1.802200e-03	6.118270e-06	5	false	GAMG	1.801130e-02	9.919810e-05	5	true
0.000189456   	smoothSolver	1.670390e-04	6.976560e-06	2	1.794760e-03	6.019150e-06	5	false	GAMG	1.781220e-02	9.807420e-05	5	true
0.000190927   	smoothSolver	1.664080e-04	6.897670e-06	2	1.787410e-03	5.921640e-06	5	false	GAMG	1.764470e-02	9.712650e-05	5	true
0.000192399   	smoothSolver	1.657830e-04	6.820010e-06	2	1.780040e-03	5.826060e-06	5	false	GAMG	1.744830e-02	9.622870e-05	5	true
0.000193878   	smoothSolver	1.659580e-04	6.819020e-06	2	1.781260e-03	5.832060e-06	5	false	GAMG	1.736180e-02	9.788750e-05	5	true
0.000195357   	smoothSolver	1.653040e-04	6.745370e-06	2	1.773550e-03	5.741000e-06	5	false	GAMG	1.716110e-02	9.428780e-05	5	true
0.000196836   	smoothSolver	1.647040e-04	6.669600e-06	2	1.766430e-03	5.647920e-06	5	false	GAMG	1.687840e-02	9.398180e-05	5	true
0.000198314   	smoothSolver	1.640980e-04	6.595690e-06	2	1.759220e-03	5.557700e-06	5	false	GAMG	1.678730e-02	9.302370e-05	5	true
0.000199793   	smoothSolver	1.635010e-04	6.522840e-06	2	1.752080e-03	5.468920e-06	5	false	GAMG	1.659740e-02	9.211830e-05	5	true
0.000201272   	smoothSolver	1.629080e-04	6.451200e-06	2	1.745100e-03	5.381870e-06	5	false	GAMG	1.627060e-02	9.133180e-05	5	true
0.000202758   	smoothSolver	1.631290e-04	6.455000e-06	2	1.746770e-03	5.392110e-06	5	false	GAMG	1.620700e-02	9.305140e-05	5	true
0.000204245   	smoothSolver	1.625090e-04	6.387380e-06	2	1.739390e-03	5.309260e-06	5	false	GAMG	1.602370e-02	8.963130e-05	5	true
0.000205731   	smoothSolver	1.619400e-04	6.317660e-06	2	1.732520e-03	5.224270e-06	5	false	GAMG	1.582030e-02	8.942240e-05	5	true
0.000207217   	smoothSolver	1.613660e-04	6.249640e-06	2	1.725540e-03	9.994230e-06	4	false	GAMG	1.436500e-02	1.090250e-04	5	true
0.000208703   	smoothSolver	1.606650e-04	6.186000e-06	2	1.717960e-03	9.918820e-06	4	false	GAMG	1.441570e-02	9.765940e-05	5	true
0.000210189   	smoothSolver	1.601380e-04	6.118640e-06	2	1.711310e-03	9.760770e-06	4	false	GAMG	1.427510e-02	9.886900e-05	5	true
0.000211676   	smoothSolver	1.595760e-04	6.053500e-06	2	1.704390e-03	9.622950e-06	4	false	GAMG	1.411780e-02	9.742050e-05	5	true
0.00021317    	smoothSolver	1.598530e-04	6.062040e-06	2	1.706450e-03	9.643280e-06	4	false	GAMG	1.401100e-02	9.941450e-05	5	true
0.000214663   	smoothSolver	1.592690e-04	6.000310e-06	2	1.699420e-03	9.509120e-06	4	false	GAMG	1.391990e-02	9.578150e-05	5	true
0.000216157   	smoothSolver	1.587390e-04	5.936460e-06	2	1.692940e-03	9.368680e-06	4	false	GAMG	1.380530e-02	9.547830e-05	5	true
0.000217651   	smoothSolver	1.582030e-04	5.874110e-06	2	1.686440e-03	9.233680e-06	4	false	GAMG	1.359280e-02	9.452800e-05	5	true
0.000219145   	smoothSolver	1.576770e-04	5.812590e-06	2	1.679990e-03	9.099450e-06	4	false	GAMG	1.342170e-02	9.374760e-05	5	true
0.000220639   	smoothSolver	1.571550e-04	5.751940e-06	2	1.673610e-03	8.968390e-06	4	false	GAMG	1.327260e-02	9.292410e-05	5	true
0.000222133   	smoothSolver	1.566390e-04	5.692260e-06	2	1.667300e-03	8.838850e-06	4	false	GAMG	1.313660e-02	9.214220e-05	5	true
0.000223627   	smoothSolver	1.561270e-04	5.633410e-06	2	1.661010e-03	8.712020e-06	4	false	GAMG	1.299460e-02	9.136990e-05	5	true
0.000225129   	smoothSolver	1.564630e-04	5.646740e-06	2	1.663720e-03	8.741500e-06	4	false	GAMG	1.295480e-02	9.327120e-05	5	true
0.000226631   	smoothSolver	1.559200e-04	5.591180e-06	2	1.657070e-03	8.621070e-06	4	false	GAMG	1.282180e-02	8.985850e-05	5	true
0.000228133   	smoothSolver	1.554260e-04	5.533240e-06	2	1.650840e-03	8.495980e-06	4	false	GAMG	1.268400e-02	8.969300e-05	5	true
0.000229635   	smoothSolver	1.549270e-04	5.476820e-06	2	1.644540e-03	8.374980e-06	4	false	GAMG	1.257220e-02	8.883300e-05	5	true
0.000231137   	smoothSolver	1.544350e-04	5.421060e-06	2	1.638300e-03	8.255330e-06	4	false	GAMG	1.244480e-02	8.816260e-05	5	true
0.000232639   	smoothSolver	1.539460e-04	5.366120e-06	2	1.632090e-03	8.137970e-06	4	false	GAMG	1.230230e-02	8.745030e-05	5	true
0.000234141   	smoothSolver	1.534610e-04	5.311930e-06	2	1.625900e-03	8.022410e-06	4	false	GAMG	1.218360e-02	8.675850e-05	5	true
