# y+ ()       
# Time        	patch         	min           	max           	average       
0.0005        	hole	1.099803e-02	1.970105e-01	1.158813e-01
0.001         	hole	8.567027e-03	1.919948e-01	1.114336e-01
0.0015        	hole	8.612448e-03	1.904168e-01	1.100769e-01
0.002         	hole	8.881283e-03	1.896646e-01	1.095016e-01
0.0025        	hole	9.073938e-03	1.892954e-01	1.092245e-01
0.003         	hole	9.193298e-03	1.891047e-01	1.090829e-01
