# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
0.000618412   	smoothSolver	1.897700e-04	4.967260e-06	1	1.174470e-03	1.963920e-06	2	false	GAMG	6.838660e-03	3.489130e-05	5	true
0.000627059   	smoothSolver	1.887620e-04	4.925640e-06	1	1.174430e-03	1.957160e-06	2	false	GAMG	6.783860e-03	3.450640e-05	5	true
0.000635714   	smoothSolver	1.877870e-04	4.885300e-06	1	1.174480e-03	1.950670e-06	2	false	GAMG	6.745980e-03	3.416840e-05	5	true
0.000644376   	smoothSolver	1.868470e-04	4.846750e-06	1	1.174590e-03	1.944500e-06	2	false	GAMG	6.653240e-03	3.378610e-05	5	true
0.000653047   	smoothSolver	1.859400e-04	4.809430e-06	1	1.174930e-03	1.938180e-06	2	false	GAMG	6.645770e-03	3.358130e-05	5	true
0.000661726   	smoothSolver	1.850630e-04	4.772940e-06	1	1.175790e-03	1.932050e-06	2	false	GAMG	6.588500e-03	3.329620e-05	5	true
0.000670412   	smoothSolver	1.842150e-04	4.737280e-06	1	1.176840e-03	1.926530e-06	2	false	GAMG	6.575030e-03	3.291880e-05	5	true
0.000679107   	smoothSolver	1.833940e-04	4.702380e-06	1	1.177900e-03	1.921220e-06	2	false	GAMG	6.570730e-03	3.276030e-05	5	true
0.00068781    	smoothSolver	1.826000e-04	4.668400e-06	1	1.178960e-03	1.915870e-06	2	false	GAMG	6.669950e-03	3.246430e-05	5	true
0.000696521   	smoothSolver	1.818310e-04	4.635180e-06	1	1.179960e-03	1.910630e-06	2	false	GAMG	6.723540e-03	3.272220e-05	5	true
0.000705241   	smoothSolver	1.810880e-04	4.602300e-06	1	1.181140e-03	1.906190e-06	2	false	GAMG	6.610570e-03	3.218760e-05	5	true
0.000713968   	smoothSolver	1.803660e-04	4.570090e-06	1	1.182260e-03	1.901630e-06	2	false	GAMG	6.546290e-03	3.202320e-05	5	true
0.000722704   	smoothSolver	1.796690e-04	4.538620e-06	1	1.183400e-03	1.897510e-06	2	false	GAMG	6.419390e-03	3.182850e-05	5	true
0.000731439   	smoothSolver	1.788250e-04	4.497350e-06	1	1.183390e-03	1.886950e-06	2	false	GAMG	6.424560e-03	3.155460e-05	5	true
0.000740183   	smoothSolver	1.781740e-04	4.467140e-06	1	1.184480e-03	1.883090e-06	2	false	GAMG	6.375470e-03	3.147110e-05	5	true
0.000748936   	smoothSolver	1.775410e-04	4.437240e-06	1	1.185570e-03	1.879310e-06	2	false	GAMG	6.301020e-03	3.133850e-05	5	true
0.000757696   	smoothSolver	1.769300e-04	4.407990e-06	1	1.186660e-03	1.875600e-06	2	false	GAMG	6.238610e-03	3.117820e-05	5	true
0.000766465   	smoothSolver	1.763410e-04	4.379550e-06	1	1.187730e-03	1.871840e-06	2	false	GAMG	6.235760e-03	3.113590e-05	5	true
0.000775242   	smoothSolver	1.757680e-04	4.351650e-06	1	1.188800e-03	1.868080e-06	2	false	GAMG	6.245790e-03	3.110290e-05	5	true
0.000784019   	smoothSolver	1.750430e-04	4.314110e-06	1	1.188760e-03	1.857600e-06	2	false	GAMG	6.244020e-03	3.075890e-05	5	true
0.000792805   	smoothSolver	1.745000e-04	4.287360e-06	1	1.189820e-03	1.854200e-06	2	false	GAMG	6.257130e-03	3.090270e-05	5	true
0.000801598   	smoothSolver	1.739690e-04	4.261360e-06	1	1.190850e-03	1.850850e-06	2	false	GAMG	6.288110e-03	3.075910e-05	5	true
0.000810401   	smoothSolver	1.734520e-04	4.235770e-06	1	1.191800e-03	1.847280e-06	2	false	GAMG	6.386260e-03	3.109580e-05	5	true
0.000819211   	smoothSolver	1.729500e-04	4.210410e-06	1	1.192960e-03	1.844110e-06	2	false	GAMG	6.295250e-03	3.095980e-05	5	true
0.000828022   	smoothSolver	1.722920e-04	4.175720e-06	1	1.192910e-03	1.834040e-06	2	false	GAMG	6.321570e-03	3.067930e-05	5	true
0.000836841   	smoothSolver	1.718140e-04	4.151590e-06	1	1.194300e-03	1.830770e-06	2	false	GAMG	6.283040e-03	3.092020e-05	5	true
0.000845669   	smoothSolver	1.713430e-04	4.128690e-06	1	1.196080e-03	1.827590e-06	2	false	GAMG	6.179800e-03	3.090710e-05	5	true
0.000854505   	smoothSolver	1.708870e-04	4.106360e-06	1	1.198130e-03	1.824310e-06	2	false	GAMG	6.087830e-03	3.080840e-05	5	true
0.000863342   	smoothSolver	1.702770e-04	4.074920e-06	1	1.198930e-03	1.814400e-06	2	false	GAMG	6.137430e-03	3.083390e-05	5	true
0.000872186   	smoothSolver	1.698400e-04	4.053660e-06	1	1.200840e-03	1.811220e-06	2	false	GAMG	6.142720e-03	3.117360e-05	5	true
0.00088104    	smoothSolver	1.694140e-04	4.032590e-06	1	1.202800e-03	1.808310e-06	2	false	GAMG	6.172810e-03	3.097520e-05	5	true
0.000889902   	smoothSolver	1.689960e-04	4.012140e-06	1	1.204610e-03	1.805250e-06	2	false	GAMG	6.180970e-03	3.133200e-05	5	true
0.000898764   	smoothSolver	1.684260e-04	3.982230e-06	1	1.205300e-03	1.795840e-06	2	false	GAMG	6.099130e-03	3.115240e-05	5	true
0.000907634   	smoothSolver	1.680260e-04	3.962620e-06	1	1.207070e-03	1.793320e-06	2	false	GAMG	6.145400e-03	3.162740e-05	5	true
0.000916514   	smoothSolver	1.676350e-04	3.943290e-06	1	1.208860e-03	1.790960e-06	2	false	GAMG	6.151780e-03	3.141740e-05	5	true
0.000925401   	smoothSolver	1.672480e-04	3.924420e-06	1	1.210520e-03	1.788660e-06	2	false	GAMG	6.216710e-03	3.194520e-05	5	true
0.000934289   	smoothSolver	1.667130e-04	3.896310e-06	1	1.211140e-03	1.780150e-06	2	false	GAMG	6.076830e-03	3.187960e-05	5	true
0.000943186   	smoothSolver	1.663460e-04	3.878200e-06	1	1.212830e-03	1.777990e-06	2	false	GAMG	6.073320e-03	3.203910e-05	5	true
0.000952092   	smoothSolver	1.659850e-04	3.860450e-06	1	1.214420e-03	1.775640e-06	2	false	GAMG	6.015140e-03	3.227440e-05	5	true
0.000960997   	smoothSolver	1.654690e-04	3.833670e-06	1	1.214810e-03	1.766760e-06	2	false	GAMG	6.167030e-03	3.221030e-05	5	true
0.000969911   	smoothSolver	1.651240e-04	3.816910e-06	1	1.216290e-03	1.764260e-06	2	false	GAMG	6.131700e-03	3.306310e-05	5	true
0.000978834   	smoothSolver	1.647840e-04	3.800360e-06	1	1.217880e-03	1.761970e-06	2	false	GAMG	5.994930e-03	3.288960e-05	5	true
0.000987766   	smoothSolver	1.644490e-04	3.784320e-06	1	1.219330e-03	1.759440e-06	2	false	GAMG	6.019320e-03	3.329030e-05	5	true
0.000996698   	smoothSolver	1.639570e-04	3.759090e-06	1	1.219560e-03	1.750340e-06	2	false	GAMG	6.011820e-03	3.349500e-05	5	true
0.00100564    	smoothSolver	1.636360e-04	3.743310e-06	1	1.221010e-03	1.747860e-06	2	false	GAMG	5.994720e-03	3.369150e-05	5	true
0.00101458    	smoothSolver	1.631530e-04	3.718490e-06	1	1.221170e-03	1.738900e-06	2	false	GAMG	6.004570e-03	3.388050e-05	5	true
0.00102353    	smoothSolver	1.628420e-04	3.702900e-06	1	1.222530e-03	1.736520e-06	2	false	GAMG	6.046040e-03	3.453270e-05	5	true
0.00103249    	smoothSolver	1.625340e-04	3.687270e-06	1	1.223970e-03	1.734110e-06	2	false	GAMG	6.264870e-03	3.423120e-05	5	true
0.00104145    	smoothSolver	1.620610e-04	3.662750e-06	1	1.224100e-03	1.724790e-06	2	false	GAMG	6.307820e-03	3.580650e-05	5	true
0.00105041    	smoothSolver	1.617730e-04	3.647280e-06	1	1.226160e-03	1.722730e-06	2	false	GAMG	6.065650e-03	3.523200e-05	5	true
0.00105939    	smoothSolver	1.614790e-04	3.632110e-06	1	1.228070e-03	1.720280e-06	2	false	GAMG	6.168080e-03	3.561640e-05	5	true
0.00106837    	smoothSolver	1.610270e-04	3.608160e-06	1	1.228700e-03	1.711280e-06	2	false	GAMG	6.147910e-03	3.609330e-05	5	true
0.00107735    	smoothSolver	1.607470e-04	3.593350e-06	1	1.230610e-03	1.708900e-06	2	false	GAMG	5.995460e-03	3.629370e-05	5	true
0.00108635    	smoothSolver	1.604640e-04	3.578780e-06	1	1.232370e-03	1.706620e-06	2	false	GAMG	6.039160e-03	3.657090e-05	5	true
0.00109534    	smoothSolver	1.600250e-04	3.555390e-06	1	1.232810e-03	1.697650e-06	2	false	GAMG	6.015410e-03	3.680300e-05	5	true
0.00110435    	smoothSolver	1.597550e-04	3.541000e-06	1	1.234470e-03	1.695180e-06	2	false	GAMG	6.016960e-03	3.723950e-05	5	true
0.00111335    	smoothSolver	1.593220e-04	3.517990e-06	1	1.234800e-03	1.686290e-06	2	false	GAMG	6.006090e-03	3.780380e-05	5	true
0.00112236    	smoothSolver	1.590590e-04	3.503960e-06	1	1.236410e-03	1.684170e-06	2	false	GAMG	5.940140e-03	3.787380e-05	5	true
0.00113138    	smoothSolver	1.587980e-04	3.490120e-06	1	1.237910e-03	1.681870e-06	2	false	GAMG	6.005310e-03	3.821450e-05	5	true
0.00114041    	smoothSolver	1.583800e-04	3.467620e-06	1	1.238100e-03	1.673040e-06	2	false	GAMG	6.014490e-03	3.883550e-05	5	true
0.00114944    	smoothSolver	1.581310e-04	3.454370e-06	1	1.239600e-03	1.670870e-06	2	false	GAMG	6.049910e-03	3.866890e-05	5	true
0.00115848    	smoothSolver	1.578770e-04	3.441840e-06	1	1.240880e-03	1.668430e-06	2	false	GAMG	6.236840e-03	3.946150e-05	5	true
0.00116752    	smoothSolver	1.574660e-04	3.420570e-06	1	1.240880e-03	1.659530e-06	2	false	GAMG	6.131440e-03	3.998810e-05	5	true
0.00117657    	smoothSolver	1.572240e-04	3.408330e-06	1	1.242310e-03	1.657360e-06	2	false	GAMG	6.124440e-03	3.976230e-05	5	true
0.00118562    	smoothSolver	1.568160e-04	3.387540e-06	1	1.242190e-03	1.648250e-06	2	false	GAMG	6.134600e-03	4.078280e-05	5	true
0.00119468    	smoothSolver	1.565810e-04	3.375450e-06	1	1.243530e-03	1.645990e-06	2	false	GAMG	5.966800e-03	4.052890e-05	5	true
0.00120374    	smoothSolver	1.563360e-04	3.363780e-06	1	1.244620e-03	1.643470e-06	2	false	GAMG	6.041960e-03	4.098200e-05	5	true
0.00121281    	smoothSolver	1.559360e-04	3.343570e-06	1	1.244450e-03	1.634510e-06	2	false	GAMG	5.962960e-03	4.103300e-05	5	true
0.00122189    	smoothSolver	1.557010e-04	3.332040e-06	1	1.245480e-03	1.631830e-06	2	false	GAMG	5.975750e-03	4.166250e-05	5	true
0.00123097    	smoothSolver	1.553040e-04	3.312180e-06	1	1.245250e-03	1.622910e-06	2	false	GAMG	5.924340e-03	4.180170e-05	5	true
0.00124005    	smoothSolver	1.550710e-04	3.300930e-06	1	1.246380e-03	1.620450e-06	2	false	GAMG	5.910080e-03	4.201790e-05	5	true
0.00124915    	smoothSolver	1.548360e-04	3.289930e-06	1	1.247590e-03	1.617950e-06	2	false	GAMG	6.016540e-03	4.232240e-05	5	true
0.00125825    	smoothSolver	1.544410e-04	3.270500e-06	1	1.247700e-03	1.608920e-06	2	false	GAMG	6.041070e-03	4.304630e-05	5	true
0.00126735    	smoothSolver	1.542150e-04	3.259550e-06	1	1.249460e-03	1.606560e-06	2	false	GAMG	5.942070e-03	4.275000e-05	5	true
0.00127646    	smoothSolver	1.538180e-04	3.240340e-06	1	1.249690e-03	1.597510e-06	2	false	GAMG	5.939560e-03	4.319420e-05	5	true
0.00128558    	smoothSolver	1.535900e-04	3.229590e-06	1	1.251250e-03	1.594980e-06	2	false	GAMG	5.921950e-03	4.331930e-05	5	true
0.00129469    	smoothSolver	1.531980e-04	3.210600e-06	1	1.251360e-03	1.585960e-06	2	false	GAMG	5.981450e-03	4.345600e-05	5	true
0.00130382    	smoothSolver	1.529670e-04	3.200140e-06	1	1.252700e-03	1.583420e-06	2	false	GAMG	5.988580e-03	4.402700e-05	5	true
0.00131295    	smoothSolver	1.527440e-04	3.189670e-06	1	1.254150e-03	1.580940e-06	2	false	GAMG	5.897820e-03	4.411560e-05	5	true
0.00132209    	smoothSolver	1.523580e-04	3.170880e-06	1	1.254170e-03	1.572020e-06	2	false	GAMG	5.867070e-03	4.415350e-05	5	true
0.00133123    	smoothSolver	1.521310e-04	3.160650e-06	1	1.255410e-03	1.569330e-06	2	false	GAMG	6.161560e-03	4.432570e-05	5	true
0.00134037    	smoothSolver	1.517370e-04	3.142080e-06	1	1.255090e-03	1.560130e-06	2	false	GAMG	6.161220e-03	4.505770e-05	5	true
0.00134953    	smoothSolver	1.515230e-04	3.131830e-06	1	1.256480e-03	1.557910e-06	2	false	GAMG	6.026510e-03	4.495610e-05	5	true
0.00135868    	smoothSolver	1.511300e-04	3.113350e-06	1	1.256080e-03	1.548760e-06	2	false	GAMG	6.115150e-03	4.478470e-05	5	true
0.00136785    	smoothSolver	1.509100e-04	3.103320e-06	1	1.257190e-03	1.546210e-06	2	false	GAMG	6.058230e-03	4.557230e-05	5	true
0.00137702    	smoothSolver	1.506830e-04	3.093240e-06	1	1.258180e-03	1.543490e-06	2	false	GAMG	5.943630e-03	4.526820e-05	5	true
0.00138619    	smoothSolver	1.502960e-04	3.075000e-06	1	1.257760e-03	1.534480e-06	2	false	GAMG	5.848630e-03	4.558020e-05	5	true
0.00139538    	smoothSolver	1.500740e-04	3.065100e-06	1	1.258640e-03	1.531730e-06	2	false	GAMG	6.006180e-03	4.576740e-05	5	true
0.00140456    	smoothSolver	1.496840e-04	3.046940e-06	1	1.257970e-03	1.522480e-06	2	false	GAMG	6.024620e-03	4.601910e-05	5	true
0.00141375    	smoothSolver	1.494680e-04	3.036940e-06	1	1.258900e-03	1.519850e-06	2	false	GAMG	5.850280e-03	4.600540e-05	5	true
0.00142294    	smoothSolver	1.490860e-04	3.018910e-06	1	1.258240e-03	1.510650e-06	2	false	GAMG	6.085490e-03	4.588770e-05	5	true
0.00143215    	smoothSolver	1.488590e-04	3.008980e-06	1	1.258730e-03	1.507390e-06	2	false	GAMG	6.191800e-03	4.670510e-05	5	true
0.00144135    	smoothSolver	1.484870e-04	2.991220e-06	1	1.258130e-03	1.498420e-06	2	false	GAMG	6.096180e-03	4.626640e-05	5	true
0.00145056    	smoothSolver	1.482690e-04	2.982060e-06	1	1.258720e-03	1.495290e-06	2	false	GAMG	6.144380e-03	4.677910e-05	5	true
0.00145978    	smoothSolver	1.478900e-04	2.965240e-06	1	1.258020e-03	1.486110e-06	2	false	GAMG	6.134650e-03	4.687130e-05	5	true
0.001469      	smoothSolver	1.476730e-04	2.956570e-06	1	1.258730e-03	1.483070e-06	2	false	GAMG	6.001510e-03	4.696160e-05	5	true
0.00147822    	smoothSolver	1.473050e-04	2.939990e-06	1	1.258310e-03	1.474080e-06	2	false	GAMG	5.854800e-03	4.668610e-05	5	true
0.00148745    	smoothSolver	1.470860e-04	2.931480e-06	1	1.259230e-03	1.471060e-06	2	false	GAMG	5.811110e-03	4.700380e-05	5	true
0.0014967     	smoothSolver	1.468700e-04	2.922950e-06	1	1.260170e-03	1.468200e-06	2	false	GAMG	5.844200e-03	4.705060e-05	5	true
0.00150594    	smoothSolver	1.464920e-04	2.906560e-06	1	1.259670e-03	1.459170e-06	2	false	GAMG	5.820050e-03	4.709630e-05	5	true
0.00151519    	smoothSolver	1.462760e-04	2.898110e-06	1	1.260530e-03	1.456280e-06	2	false	GAMG	5.826190e-03	4.728510e-05	5	true
0.00152444    	smoothSolver	1.459000e-04	2.881640e-06	1	1.259950e-03	1.447280e-06	2	false	GAMG	5.820990e-03	4.716300e-05	5	true
0.00153371    	smoothSolver	1.456800e-04	2.873370e-06	1	1.260630e-03	1.444320e-06	2	false	GAMG	5.803470e-03	4.733640e-05	5	true
