# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
0.013799      	smoothSolver	7.437580e-04	1.781320e-06	2	1.846240e-03	3.134390e-06	2	false	GAMG	2.955120e-02	2.264550e-04	4	true
0.0145517     	smoothSolver	6.995050e-04	1.668450e-06	2	1.796430e-03	3.033040e-06	2	false	GAMG	2.679090e-02	2.123410e-04	4	true
0.0153055     	smoothSolver	6.601670e-04	1.569800e-06	2	1.750270e-03	2.950200e-06	2	false	GAMG	2.458310e-02	1.990380e-04	4	true
0.0160604     	smoothSolver	6.250260e-04	1.483020e-06	2	1.707410e-03	2.875650e-06	2	false	GAMG	2.258860e-02	1.865890e-04	4	true
0.0168178     	smoothSolver	5.944330e-04	1.413340e-06	2	1.670120e-03	2.822470e-06	2	false	GAMG	2.084600e-02	1.754230e-04	4	true
0.0175763     	smoothSolver	5.659310e-04	1.342850e-06	2	1.632960e-03	2.758040e-06	2	false	GAMG	1.939680e-02	1.644250e-04	4	true
0.018336      	smoothSolver	5.401720e-04	1.279180e-06	2	1.598390e-03	2.697710e-06	2	false	GAMG	1.810410e-02	1.542670e-04	4	true
0.0190982     	smoothSolver	5.176210e-04	1.228450e-06	2	1.569260e-03	2.659390e-06	2	false	GAMG	1.707400e-02	1.452830e-04	4	true
0.0198615     	smoothSolver	4.962990e-04	1.175450e-06	2	1.540310e-03	2.610860e-06	2	false	GAMG	1.637140e-02	1.365080e-04	4	true
0.0206273     	smoothSolver	4.776250e-04	1.133400e-06	2	1.515890e-03	2.581000e-06	2	false	GAMG	1.573750e-02	1.289530e-04	4	true
0.0213943     	smoothSolver	4.598220e-04	1.088390e-06	2	1.490960e-03	2.537650e-06	2	false	GAMG	1.528180e-02	1.214730e-04	4	true
0.0221637     	smoothSolver	4.442640e-04	1.052920e-06	2	1.471340e-03	2.512080e-06	2	false	GAMG	1.478280e-02	1.153320e-04	4	true
0.0229344     	smoothSolver	4.293580e-04	1.014090e-06	2	1.451530e-03	2.473660e-06	2	false	GAMG	1.451140e-02	1.090020e-04	4	true
0.0237076     	smoothSolver	4.163460e-04	9.838920e-07	2	1.435350e-03	2.451920e-06	2	false	GAMG	1.413150e-02	1.036770e-04	4	true
0.0244833     	smoothSolver	4.042870e-04	9.557940e-07	2	1.420260e-03	2.431940e-06	2	false	GAMG	1.373460e-02	9.914050e-05	4	true
0.0252603     	smoothSolver	3.924440e-04	9.241560e-07	2	1.403900e-03	2.398800e-06	2	false	GAMG	1.357310e-02	9.435910e-05	4	true
0.0260399     	smoothSolver	3.820700e-04	9.000480e-07	2	1.390850e-03	2.382440e-06	2	false	GAMG	1.315020e-02	9.059990e-05	4	true
0.026822      	smoothSolver	3.723990e-04	8.775260e-07	2	1.378650e-03	2.371970e-06	2	false	GAMG	1.293760e-02	8.711460e-05	4	true
0.0276054     	smoothSolver	3.627710e-04	8.513740e-07	2	1.364990e-03	2.349770e-06	2	false	GAMG	1.279910e-02	8.375410e-05	4	true
0.0283914     	smoothSolver	3.543670e-04	8.319710e-07	2	1.354420e-03	2.342930e-06	2	false	GAMG	1.253800e-02	8.048800e-05	4	true
0.0291801     	smoothSolver	3.464900e-04	9.838620e-06	1	1.344530e-03	2.336520e-06	2	false	GAMG	1.144940e-02	9.644950e-05	5	true
0.0299713     	smoothSolver	3.367680e-04	9.635750e-06	1	1.325150e-03	2.325330e-06	2	false	GAMG	1.107160e-02	7.248710e-05	5	true
0.030764      	smoothSolver	3.295910e-04	9.409360e-06	1	1.315120e-03	2.307660e-06	2	false	GAMG	1.070780e-02	7.115900e-05	5	true
0.0315593     	smoothSolver	3.232560e-04	9.232840e-06	1	1.307490e-03	2.305720e-06	2	false	GAMG	1.046960e-02	6.933060e-05	5	true
0.032356      	smoothSolver	3.167510e-04	9.030080e-06	1	1.298220e-03	2.289960e-06	2	false	GAMG	1.036030e-02	6.758670e-05	5	true
0.0331554     	smoothSolver	3.111590e-04	8.875660e-06	1	1.291760e-03	2.289160e-06	2	false	GAMG	1.024160e-02	6.624260e-05	5	true
0.0339575     	smoothSolver	3.058750e-04	8.731220e-06	1	1.285800e-03	2.288550e-06	2	false	GAMG	9.843800e-03	6.444870e-05	5	true
0.034761      	smoothSolver	3.003700e-04	8.563280e-06	1	1.278260e-03	2.274070e-06	2	false	GAMG	9.707620e-03	6.272410e-05	5	true
0.0355673     	smoothSolver	2.956850e-04	8.441540e-06	1	1.274210e-03	2.274870e-06	2	false	GAMG	9.982520e-03	6.195650e-05	5	true
0.036375      	smoothSolver	2.907290e-04	8.294900e-06	1	1.268840e-03	2.260850e-06	2	false	GAMG	9.621330e-03	6.006470e-05	5	true
0.0371856     	smoothSolver	2.865520e-04	8.190330e-06	1	1.266090e-03	2.262170e-06	2	false	GAMG	9.433260e-03	5.903300e-05	5	true
0.0379975     	smoothSolver	2.820960e-04	8.056940e-06	1	1.261390e-03	2.249010e-06	2	false	GAMG	9.290740e-03	5.767490e-05	5	true
0.0388123     	smoothSolver	2.783780e-04	7.963450e-06	1	1.259290e-03	2.252300e-06	2	false	GAMG	9.169680e-03	5.669100e-05	5	true
0.0396286     	smoothSolver	2.743610e-04	7.840950e-06	1	1.255260e-03	2.242030e-06	2	false	GAMG	9.142910e-03	5.555050e-05	5	true
0.0404478     	smoothSolver	2.710420e-04	7.756670e-06	1	1.253730e-03	2.247780e-06	2	false	GAMG	8.983850e-03	5.469660e-05	5	true
0.0412684     	smoothSolver	2.674050e-04	7.643420e-06	1	1.250230e-03	2.241070e-06	2	false	GAMG	8.822060e-03	5.356710e-05	5	true
0.0420905     	smoothSolver	2.639670e-04	7.534780e-06	1	1.247020e-03	2.234610e-06	2	false	GAMG	8.725620e-03	5.253790e-05	5	true
0.0429156     	smoothSolver	2.611770e-04	7.462730e-06	1	1.246270e-03	2.244590e-06	2	false	GAMG	8.677790e-03	5.182270e-05	5	true
0.0437421     	smoothSolver	2.580700e-04	7.361870e-06	1	1.243510e-03	2.240310e-06	2	false	GAMG	8.666020e-03	5.091710e-05	5	true
0.0445702     	smoothSolver	2.551250e-04	7.265190e-06	1	1.240970e-03	2.235780e-06	2	false	GAMG	8.580080e-03	5.004110e-05	5	true
0.0453982     	smoothSolver	2.518490e-04	7.140510e-06	1	1.236400e-03	2.216190e-06	2	false	GAMG	8.382970e-03	4.891770e-05	5	true
0.0462278     	smoothSolver	2.491750e-04	7.051160e-06	1	1.234360e-03	2.212300e-06	2	false	GAMG	8.281340e-03	4.822010e-05	5	true
0.0470589     	smoothSolver	2.466070e-04	6.965300e-06	1	1.232440e-03	2.208310e-06	2	false	GAMG	8.152080e-03	4.742330e-05	5	true
0.04789       	smoothSolver	2.437010e-04	6.852090e-06	1	1.228500e-03	2.189060e-06	2	false	GAMG	8.082580e-03	4.641660e-05	5	true
0.0487226     	smoothSolver	2.413620e-04	6.772760e-06	1	1.227170e-03	2.184880e-06	2	false	GAMG	8.216180e-03	4.613490e-05	5	true
0.0495552     	smoothSolver	2.386640e-04	6.665560e-06	1	1.224010e-03	2.165480e-06	2	false	GAMG	8.005980e-03	4.510490e-05	5	true
0.0503893     	smoothSolver	2.365200e-04	6.591570e-06	1	1.223520e-03	2.161240e-06	2	false	GAMG	7.874450e-03	4.457360e-05	5	true
0.0512235     	smoothSolver	2.340220e-04	6.491150e-06	1	1.221720e-03	2.142580e-06	2	false	GAMG	7.769490e-03	4.379330e-05	5	true
0.0520592     	smoothSolver	2.320540e-04	6.422940e-06	1	1.222410e-03	2.139600e-06	2	false	GAMG	7.691350e-03	4.336640e-05	5	true
0.0528965     	smoothSolver	2.301560e-04	6.357220e-06	1	1.223090e-03	2.136470e-06	2	false	GAMG	7.690950e-03	4.285990e-05	5	true
0.0537338     	smoothSolver	2.279070e-04	6.265180e-06	1	1.221590e-03	2.119020e-06	2	false	GAMG	7.646400e-03	4.210500e-05	5	true
0.0545726     	smoothSolver	2.261710e-04	6.204400e-06	1	1.222450e-03	2.116580e-06	2	false	GAMG	7.513690e-03	4.179470e-05	5	true
0.0554114     	smoothSolver	2.240700e-04	6.117790e-06	1	1.221060e-03	2.100630e-06	2	false	GAMG	7.452850e-03	4.114540e-05	5	true
0.0562519     	smoothSolver	2.224730e-04	6.061650e-06	1	1.222080e-03	2.100750e-06	2	false	GAMG	7.467200e-03	4.098550e-05	5	true
0.0570923     	smoothSolver	2.205110e-04	5.980200e-06	1	1.220760e-03	2.086440e-06	2	false	GAMG	7.397700e-03	4.044680e-05	5	true
0.0579343     	smoothSolver	2.190320e-04	5.930210e-06	1	1.221860e-03	2.087930e-06	2	false	GAMG	7.328390e-03	4.008650e-05	5	true
0.0587764     	smoothSolver	2.171900e-04	5.854850e-06	1	1.220640e-03	2.074250e-06	2	false	GAMG	7.391200e-03	3.955540e-05	5	true
0.05962       	smoothSolver	2.158310e-04	5.809340e-06	1	1.221800e-03	2.075230e-06	2	false	GAMG	7.478250e-03	3.978190e-05	5	true
0.0604653     	smoothSolver	2.145140e-04	5.765070e-06	1	1.223090e-03	2.076450e-06	2	false	GAMG	7.327820e-03	3.933370e-05	5	true
0.0613105     	smoothSolver	2.128340e-04	5.696010e-06	1	1.222060e-03	2.062610e-06	2	false	GAMG	7.245530e-03	3.867540e-05	5	true
0.0621574     	smoothSolver	2.116250e-04	5.656710e-06	1	1.223400e-03	2.063680e-06	2	false	GAMG	7.224470e-03	3.873410e-05	5	true
0.0630043     	smoothSolver	2.100450e-04	5.592300e-06	1	1.222390e-03	2.049640e-06	2	false	GAMG	7.132940e-03	3.807330e-05	5	true
0.0638528     	smoothSolver	2.089260e-04	5.555560e-06	1	1.223850e-03	2.050910e-06	2	false	GAMG	7.073450e-03	3.826820e-05	5	true
0.0647014     	smoothSolver	2.074400e-04	5.493920e-06	1	1.222950e-03	2.037140e-06	2	false	GAMG	6.962700e-03	3.778180e-05	5	true
0.0655516     	smoothSolver	2.064110e-04	5.459450e-06	1	1.224530e-03	2.038440e-06	2	false	GAMG	6.962750e-03	3.770820e-05	5	true
0.0664018     	smoothSolver	2.050100e-04	5.399960e-06	1	1.223790e-03	2.024710e-06	2	false	GAMG	6.963730e-03	3.740330e-05	5	true
0.0672536     	smoothSolver	2.040560e-04	5.367540e-06	1	1.225730e-03	2.026140e-06	2	false	GAMG	6.901610e-03	3.732490e-05	5	true
0.0681055     	smoothSolver	2.027340e-04	5.310470e-06	1	1.225870e-03	2.013350e-06	2	false	GAMG	6.798570e-03	3.699580e-05	5	true
0.068959      	smoothSolver	2.018500e-04	5.279850e-06	1	1.228490e-03	2.015610e-06	2	false	GAMG	6.791520e-03	3.704890e-05	5	true
0.0698126     	smoothSolver	2.005930e-04	5.224570e-06	1	1.228650e-03	2.002910e-06	2	false	GAMG	6.988650e-03	3.674970e-05	5	true
0.0706678     	smoothSolver	1.997770e-04	5.196140e-06	1	1.231170e-03	2.005130e-06	2	false	GAMG	7.163070e-03	3.732320e-05	5	true
0.0715231     	smoothSolver	1.985880e-04	5.142460e-06	1	1.231410e-03	1.992940e-06	2	false	GAMG	6.890750e-03	3.669540e-05	5	true
0.07238       	smoothSolver	1.978360e-04	5.115320e-06	1	1.234080e-03	1.995750e-06	2	false	GAMG	6.735800e-03	3.660420e-05	5	true
0.073237      	smoothSolver	1.967150e-04	5.063810e-06	1	1.234230e-03	1.983940e-06	2	false	GAMG	6.713330e-03	3.640790e-05	5	true
0.0740957     	smoothSolver	1.960230e-04	5.038000e-06	1	1.236840e-03	1.987350e-06	2	false	GAMG	6.725730e-03	3.644970e-05	5	true
0.0749543     	smoothSolver	1.949540e-04	4.988070e-06	1	1.236890e-03	1.975920e-06	2	false	GAMG	6.777400e-03	3.622530e-05	5	true
0.0758147     	smoothSolver	1.943090e-04	4.963730e-06	1	1.239480e-03	1.979840e-06	2	false	GAMG	6.779020e-03	3.648550e-05	5	true
0.0766752     	smoothSolver	1.932870e-04	4.915360e-06	1	1.239540e-03	1.968520e-06	2	false	GAMG	6.634960e-03	3.602840e-05	5	true
0.0775373     	smoothSolver	1.926860e-04	4.892340e-06	1	1.242110e-03	1.972320e-06	2	false	GAMG	6.573300e-03	3.627500e-05	5	true
0.0783995     	smoothSolver	1.917040e-04	4.845600e-06	1	1.242110e-03	1.960990e-06	2	false	GAMG	6.558120e-03	3.608170e-05	5	true
0.0792617     	smoothSolver	1.907480e-04	4.799640e-06	1	1.242130e-03	1.949740e-06	2	false	GAMG	6.584140e-03	3.605730e-05	5	true
0.0801256     	smoothSolver	1.902050e-04	4.778800e-06	1	1.244690e-03	1.953970e-06	2	false	GAMG	6.560740e-03	3.612840e-05	5	true
0.0809895     	smoothSolver	1.892840e-04	4.734490e-06	1	1.244610e-03	1.942940e-06	2	false	GAMG	6.708030e-03	3.593710e-05	5	true
0.0818553     	smoothSolver	1.887710e-04	4.714830e-06	1	1.247030e-03	1.946920e-06	2	false	GAMG	6.859050e-03	3.656280e-05	5	true
0.082721      	smoothSolver	1.878850e-04	4.671760e-06	1	1.247100e-03	1.936070e-06	2	false	GAMG	6.713110e-03	3.639900e-05	5	true
0.0835885     	smoothSolver	1.874070e-04	4.653320e-06	1	1.249690e-03	1.940340e-06	2	false	GAMG	6.749720e-03	3.630230e-05	5	true
0.084456      	smoothSolver	1.865490e-04	4.611720e-06	1	1.249690e-03	1.929240e-06	2	false	GAMG	6.772900e-03	3.627210e-05	5	true
0.0853236     	smoothSolver	1.857150e-04	4.571100e-06	1	1.249910e-03	1.918170e-06	2	false	GAMG	6.580030e-03	3.638130e-05	5	true
0.0861929     	smoothSolver	1.852860e-04	4.555350e-06	1	1.253420e-03	1.922700e-06	2	false	GAMG	6.454560e-03	3.649360e-05	5	true
0.0870623     	smoothSolver	1.844750e-04	4.516870e-06	1	1.254300e-03	1.911630e-06	2	false	GAMG	6.532990e-03	3.638910e-05	5	true
0.0879334     	smoothSolver	1.840700e-04	4.502350e-06	1	1.257760e-03	1.915890e-06	2	false	GAMG	6.539300e-03	3.685270e-05	5	true
0.0888046     	smoothSolver	1.832860e-04	4.464950e-06	1	1.258610e-03	1.905180e-06	2	false	GAMG	6.510690e-03	3.656460e-05	5	true
0.0896758     	smoothSolver	1.825180e-04	4.428340e-06	1	1.259350e-03	1.894420e-06	2	false	GAMG	6.583040e-03	3.708640e-05	5	true
0.0905488     	smoothSolver	1.821510e-04	4.415260e-06	1	1.262800e-03	1.899260e-06	2	false	GAMG	6.510440e-03	3.700210e-05	5	true
0.0914218     	smoothSolver	1.814030e-04	4.380010e-06	1	1.263410e-03	1.888890e-06	2	false	GAMG	6.435830e-03	3.722850e-05	5	true
0.0922967     	smoothSolver	1.810600e-04	4.368070e-06	1	1.266760e-03	1.894180e-06	2	false	GAMG	6.593560e-03	3.757260e-05	5	true
0.0931716     	smoothSolver	1.803310e-04	4.333800e-06	1	1.267170e-03	1.883900e-06	2	false	GAMG	6.743470e-03	3.778130e-05	5	true
0.0940465     	smoothSolver	1.796270e-04	4.300260e-06	1	1.267840e-03	1.874290e-06	2	false	GAMG	6.522220e-03	3.797360e-05	5	true
0.0949233     	smoothSolver	1.793190e-04	4.290210e-06	1	1.271140e-03	1.879890e-06	2	false	GAMG	6.387280e-03	3.806840e-05	5	true
0.0958001     	smoothSolver	1.786270e-04	4.257740e-06	1	1.271550e-03	1.869890e-06	2	false	GAMG	6.429380e-03	3.807720e-05	5	true
0.0966769     	smoothSolver	1.779480e-04	4.225590e-06	1	1.271900e-03	1.859770e-06	2	false	GAMG	6.573420e-03	3.838210e-05	5	true
0.0975556     	smoothSolver	1.776660e-04	4.216330e-06	1	1.275000e-03	1.865060e-06	2	false	GAMG	6.531630e-03	3.909510e-05	5	true
0.0984343     	smoothSolver	1.770060e-04	4.184690e-06	1	1.275340e-03	1.854950e-06	2	false	GAMG	6.389740e-03	3.872760e-05	5	true
0.0993149     	smoothSolver	1.767420e-04	4.176070e-06	1	1.278330e-03	1.859990e-06	2	false	GAMG	6.412850e-03	3.932790e-05	5	true
0.100196      	smoothSolver	1.760930e-04	4.145130e-06	1	1.278540e-03	1.849890e-06	2	false	GAMG	6.374430e-03	3.935290e-05	5	true
0.101076      	smoothSolver	1.754560e-04	4.114320e-06	1	1.278710e-03	1.839560e-06	2	false	GAMG	6.388850e-03	3.970050e-05	5	true
0.101959      	smoothSolver	1.752180e-04	4.106250e-06	1	1.281660e-03	1.844820e-06	2	false	GAMG	6.475800e-03	3.983630e-05	5	true
0.102841      	smoothSolver	1.745920e-04	4.075850e-06	1	1.281670e-03	1.834550e-06	2	false	GAMG	6.515980e-03	4.045920e-05	5	true
0.103724      	smoothSolver	1.739850e-04	4.045620e-06	1	1.281860e-03	1.824590e-06	2	false	GAMG	6.500420e-03	4.047870e-05	5	true
0.104608      	smoothSolver	1.737680e-04	4.038050e-06	1	1.284880e-03	1.829800e-06	2	false	GAMG	6.537380e-03	4.069730e-05	5	true
0.105493      	smoothSolver	1.731640e-04	4.008130e-06	1	1.285340e-03	1.819560e-06	2	false	GAMG	6.472450e-03	4.144220e-05	5	true
0.106378      	smoothSolver	1.725770e-04	3.978440e-06	1	1.286080e-03	1.809660e-06	2	false	GAMG	6.339190e-03	4.136230e-05	5	true
0.107264      	smoothSolver	1.723830e-04	3.971400e-06	1	1.289630e-03	1.815030e-06	2	false	GAMG	6.313170e-03	4.169490e-05	5	true
0.108151      	smoothSolver	1.717990e-04	3.942490e-06	1	1.290150e-03	1.804800e-06	2	false	GAMG	6.459290e-03	4.199560e-05	5	true
0.109037      	smoothSolver	1.712290e-04	3.913660e-06	1	1.290610e-03	1.794630e-06	2	false	GAMG	6.420360e-03	4.255340e-05	5	true
0.109926      	smoothSolver	1.710570e-04	3.907120e-06	1	1.294070e-03	1.800200e-06	2	false	GAMG	6.282590e-03	4.256860e-05	5	true
0.110814      	smoothSolver	1.704940e-04	3.878830e-06	1	1.294400e-03	1.789900e-06	2	false	GAMG	6.290910e-03	4.283780e-05	5	true
0.111703      	smoothSolver	1.699410e-04	3.850880e-06	1	1.294710e-03	1.779810e-06	2	false	GAMG	6.285220e-03	4.318260e-05	5	true
0.112593      	smoothSolver	1.697820e-04	3.844910e-06	1	1.297970e-03	1.785440e-06	2	false	GAMG	6.302600e-03	4.350800e-05	5	true
0.113484      	smoothSolver	1.692380e-04	3.817400e-06	1	1.298160e-03	1.775490e-06	2	false	GAMG	6.380970e-03	4.364590e-05	5	true
0.114375      	smoothSolver	1.686980e-04	3.790030e-06	1	1.298270e-03	1.765460e-06	2	false	GAMG	6.466550e-03	4.396780e-05	5	true
0.115267      	smoothSolver	1.685550e-04	3.784760e-06	1	1.301380e-03	1.771100e-06	2	false	GAMG	6.346660e-03	4.452260e-05	5	true
0.11616       	smoothSolver	1.680190e-04	3.758510e-06	1	1.301410e-03	1.761190e-06	2	false	GAMG	6.343770e-03	4.441830e-05	5	true
0.117053      	smoothSolver	1.674880e-04	3.732980e-06	1	1.301330e-03	1.751210e-06	2	false	GAMG	6.451010e-03	4.472130e-05	5	true
0.117947      	smoothSolver	1.673510e-04	3.729260e-06	1	1.304200e-03	1.756610e-06	2	false	GAMG	6.513980e-03	4.554730e-05	5	true
0.118842      	smoothSolver	1.668270e-04	3.704250e-06	1	1.304180e-03	1.746620e-06	2	false	GAMG	6.544630e-03	4.513790e-05	5	true
0.119737      	smoothSolver	1.663030e-04	3.679420e-06	1	1.303910e-03	1.736300e-06	2	false	GAMG	6.604190e-03	4.581870e-05	5	true
0.120631      	smoothSolver	1.657950e-04	3.654770e-06	1	1.303760e-03	1.726220e-06	2	false	GAMG	6.372730e-03	4.608680e-05	5	true
0.121528      	smoothSolver	1.656800e-04	3.651980e-06	1	1.306640e-03	1.731800e-06	2	false	GAMG	6.293680e-03	4.597520e-05	5	true
0.122425      	smoothSolver	1.651650e-04	3.627900e-06	1	1.306180e-03	1.721430e-06	2	false	GAMG	6.299030e-03	4.643180e-05	5	true
0.123322      	smoothSolver	1.646600e-04	3.604130e-06	1	1.305850e-03	1.711410e-06	2	false	GAMG	6.303850e-03	4.654340e-05	5	true
0.124221      	smoothSolver	1.645510e-04	3.601960e-06	1	1.308540e-03	1.716910e-06	2	false	GAMG	6.283500e-03	4.697640e-05	5	true
0.12512       	smoothSolver	1.640480e-04	3.578410e-06	1	1.308250e-03	1.706900e-06	2	false	GAMG	6.354080e-03	4.687780e-05	5	true
0.126019      	smoothSolver	1.635450e-04	3.555130e-06	1	1.308060e-03	1.696690e-06	2	false	GAMG	6.360430e-03	4.715430e-05	5	true
0.12692       	smoothSolver	1.634450e-04	3.553500e-06	1	1.311380e-03	1.702310e-06	2	false	GAMG	6.212520e-03	4.756170e-05	5	true
0.127821      	smoothSolver	1.629470e-04	3.530680e-06	1	1.311510e-03	1.692280e-06	2	false	GAMG	6.344670e-03	4.741470e-05	5	true
0.128723      	smoothSolver	1.624490e-04	3.508190e-06	1	1.311500e-03	1.682090e-06	2	false	GAMG	6.355930e-03	4.801540e-05	5	true
0.129624      	smoothSolver	1.619640e-04	3.485660e-06	1	1.311670e-03	1.672340e-06	2	false	GAMG	6.433090e-03	4.795870e-05	5	true
0.130527      	smoothSolver	1.618620e-04	3.484280e-06	1	1.314600e-03	1.677650e-06	2	false	GAMG	6.651930e-03	4.806020e-05	5	true
0.13143       	smoothSolver	1.613680e-04	3.461870e-06	1	1.314510e-03	1.667510e-06	2	false	GAMG	6.607630e-03	4.797360e-05	5	true
0.132334      	smoothSolver	1.608900e-04	3.439550e-06	1	1.314480e-03	1.657590e-06	2	false	GAMG	6.508000e-03	4.877130e-05	5	true
0.133239      	smoothSolver	1.608060e-04	3.438200e-06	1	1.317550e-03	1.663250e-06	2	false	GAMG	6.308540e-03	4.845700e-05	5	true
0.134145      	smoothSolver	1.603250e-04	3.415870e-06	1	1.317350e-03	1.653280e-06	2	false	GAMG	6.282880e-03	4.837590e-05	5	true
0.13505       	smoothSolver	1.598410e-04	3.393660e-06	1	1.316870e-03	1.642930e-06	2	false	GAMG	6.275830e-03	4.887410e-05	5	true
0.135956      	smoothSolver	1.593680e-04	3.371680e-06	1	1.316570e-03	1.633050e-06	2	false	GAMG	6.134620e-03	4.868590e-05	5	true
0.136864      	smoothSolver	1.592860e-04	3.370750e-06	1	1.319340e-03	1.638500e-06	2	false	GAMG	6.166780e-03	4.890750e-05	5	true
0.137772      	smoothSolver	1.588080e-04	3.348970e-06	1	1.318790e-03	1.628330e-06	2	false	GAMG	6.313830e-03	4.897870e-05	5	true
0.13868       	smoothSolver	1.583270e-04	3.327200e-06	1	1.318040e-03	1.618030e-06	2	false	GAMG	6.453260e-03	4.908590e-05	5	true
0.139587      	smoothSolver	1.578580e-04	3.305680e-06	1	1.317470e-03	1.608070e-06	2	false	GAMG	6.276180e-03	4.947660e-05	5	true
0.140498      	smoothSolver	1.577930e-04	3.304990e-06	1	1.320220e-03	1.613660e-06	2	false	GAMG	6.204800e-03	4.936400e-05	5	true
0.141408      	smoothSolver	1.573180e-04	3.283620e-06	1	1.319340e-03	1.603310e-06	2	false	GAMG	6.223010e-03	4.931420e-05	5	true
0.142318      	smoothSolver	1.568570e-04	3.262290e-06	1	1.318610e-03	1.593160e-06	2	false	GAMG	6.098960e-03	4.935140e-05	5	true
0.14323       	smoothSolver	1.567940e-04	3.261950e-06	1	1.321080e-03	1.598470e-06	2	false	GAMG	6.216210e-03	4.949440e-05	5	true
0.144143      	smoothSolver	1.563250e-04	3.240950e-06	1	1.320020e-03	1.587950e-06	2	false	GAMG	6.422710e-03	4.954940e-05	5	true
0.145055      	smoothSolver	1.558630e-04	3.220000e-06	1	1.318980e-03	1.577490e-06	2	false	GAMG	6.378690e-03	5.001130e-05	5	true
0.145968      	smoothSolver	1.554220e-04	3.200140e-06	1	1.318380e-03	1.567510e-06	2	false	GAMG	6.110690e-03	4.956230e-05	5	true
